id,path,model_name,hyp_text,score,is_best,ref_text
81,21b112fba47f803.mp3,imported_batch_gemini-2.5-flash,Побач са мной ляжаў Ёзаф Штоль. Ён ужо быў без ног.,100.0,False,Побач са мной ляжаў Ёзаф Штоль. Ён ужо быў без ног.
82,e3b22d89ff23134.mp3,gemini-2.5-pro,Але яшчэ не ведаў пра гэта. Убачыць было нельга.,100.0,True,"Але яшчэ не ведаў пра гэта. Убачыць было нельга,"
82,e3b22d89ff23134.mp3,gemini-2.5-flash,але яшчэ не ведаў пра гэта. Убачыць было нельга.,100.0,False,"Але яшчэ не ведаў пра гэта. Убачыць было нельга,"
82,e3b22d89ff23134.mp3,imported_batch_gemini-2.5-flash,але яшчэ не ведаў пра гэта. Убачыць было нельга.,100.0,False,"Але яшчэ не ведаў пра гэта. Убачыць было нельга,"
83,b3537ca37df6c3c.mp3,gemini-2.5-pro,"Ён і не паверыў бы, бо адчуваў боль.",100.0,True,"Ён і не паверыў бы, бо адчуваў боль"
83,b3537ca37df6c3c.mp3,gemini-2.5-flash,"Ён і не паверыў бы, бо адчуваў боль.",100.0,False,"Ён і не паверыў бы, бо адчуваў боль"
83,b3537ca37df6c3c.mp3,imported_batch_gemini-2.5-flash,"Ён і не паверыў бы, бо адчуваў боль.",100.0,False,"Ён і не паверыў бы, бо адчуваў боль"
84,f4aff765ea20b12.mp3,gemini-2.5-pro,Ноччу ў нашай палаце памерлі двое.,90.9090909090909,False,Уначы ў нашай палаце памерлі двое.
84,f4aff765ea20b12.mp3,gemini-2.5-flash,Уночы ў нашай палаце памерлі двое.,96.96969696969697,True,Уначы ў нашай палаце памерлі двое.
84,f4aff765ea20b12.mp3,imported_batch_gemini-2.5-flash,Уночы ў нашай палаце памерлі двое.,96.96969696969697,False,Уначы ў нашай палаце памерлі двое.
85,d1e7b2d66c4f5a2.mp3,gemini-2.5-pro,Адзін паміраў цяжка і доўга. 1919 год.,64.64646464646464,True,Адзін паміраў цяжка і доўга. Тысяча дзевяцьсот дзевятнаццаты год.
85,d1e7b2d66c4f5a2.mp3,gemini-2.5-flash,"Адзін паміраў цяжка і доўга.

1919 год.",64.64646464646464,False,Адзін паміраў цяжка і доўга. Тысяча дзевяцьсот дзевятнаццаты год.
85,d1e7b2d66c4f5a2.mp3,imported_batch_gemini-2.5-flash,"Адзін паміраў цяжка і доўга.

1919 год.",64.64646464646464,False,Адзін паміраў цяжка і доўга. Тысяча дзевяцьсот дзевятнаццаты год.
86,af2beaecb0bc89d.mp3,gemini-2.5-pro,"зноў дома, рэвалюцыя, голад.",100.0,True,"Зноў дома: рэвалюцыя, голад."
86,af2beaecb0bc89d.mp3,gemini-2.5-flash,"Зноў дом, рэвалюцыя, голад.",97.95918367346938,False,"Зноў дома: рэвалюцыя, голад."
86,af2beaecb0bc89d.mp3,imported_batch_gemini-2.5-flash,"Зноў дом, рэвалюцыя, голад.",97.95918367346938,False,"Зноў дома: рэвалюцыя, голад."
87,2667c921d4cc82b.mp3,gemini-2.5-pro,"На вуліцы бясконцы пошчак кулямётаў, салдаты супроць салдатаў, таварышы супроць таварышаў.",97.70114942528735,False,"На вуліцы бясконцы пошчак кулямётаў: салдаты супраць салдатаў, таварышы супраць таварышаў."
87,2667c921d4cc82b.mp3,gemini-2.5-flash,"На вуліцы бясконцы пошчак кулямётаў, салдаты супраць салдатаў, таварышы супраць таварышаў.",100.0,True,"На вуліцы бясконцы пошчак кулямётаў: салдаты супраць салдатаў, таварышы супраць таварышаў."
87,2667c921d4cc82b.mp3,imported_batch_gemini-2.5-flash,"На вуліцы бясконцы пошчак кулямётаў, салдаты супраць салдатаў, таварышы супраць таварышаў.",100.0,False,"На вуліцы бясконцы пошчак кулямётаў: салдаты супраць салдатаў, таварышы супраць таварышаў."
88,935b13628d5777d.mp3,gemini-2.5-pro,"1920 год, путч, застрэлены Карл Брэгер.",68.08510638297872,True,"Тысяча дзевяцьсот дваццаты год, путч. Застрэлены Карл Брэгер."
88,935b13628d5777d.mp3,gemini-2.5-flash,1920 год. Путч. Застрэлены Карл Брэгер.,68.08510638297872,False,"Тысяча дзевяцьсот дваццаты год, путч. Застрэлены Карл Брэгер."
88,935b13628d5777d.mp3,imported_batch_gemini-2.5-flash,1920 год. Путч. Застрэлены Карл Брэгер.,68.08510638297872,False,"Тысяча дзевяцьсот дваццаты год, путч. Застрэлены Карл Брэгер."
89,23953f1fc71f334.mp3,gemini-2.5-pro,"Арыштаваныя Кёстэр і Ленц. Мая маці ў бальніцы, рак у апошняй стадыі.",100.0,True,"Арыштаваныя Кёстэр і Ленц. Мая маці ў бальніцы, рак у апошняй стадыі."
89,23953f1fc71f334.mp3,gemini-2.5-flash,"Арыштаваны кёстер Ленц. Мая маці ў бальніцы, рак у апошняй стадыі.",96.12403100775194,False,"Арыштаваныя Кёстэр і Ленц. Мая маці ў бальніцы, рак у апошняй стадыі."
89,23953f1fc71f334.mp3,imported_batch_gemini-2.5-flash,"Арыштаваны кёстер Ленц. Мая маці ў бальніцы, рак у апошняй стадыі.",96.12403100775194,False,"Арыштаваныя Кёстэр і Ленц. Мая маці ў бальніцы, рак у апошняй стадыі."
90,a3e92cdcf54f86e.mp3,gemini-2.5-pro,1921. Я задумаўся.,40.0,False,Тысяча дзевяцьсот дваццаць першы. Я задумаўся.
90,a3e92cdcf54f86e.mp3,gemini-2.5-flash,Тысяча дзевяцьсот дваццаць першы. Я задумаўся.,100.0,True,Тысяча дзевяцьсот дваццаць першы. Я задумаўся.
90,a3e92cdcf54f86e.mp3,imported_batch_gemini-2.5-flash,Тысяча дзевяцьсот дваццаць першы. Я задумаўся.,100.0,False,Тысяча дзевяцьсот дваццаць першы. Я задумаўся.
91,aea8ef30273d9dd.mp3,gemini-2.5-pro,Я нічога не памятаў. Год проста выпаў.,100.0,True,"Я нічога не памятаў, год проста выпаў."
91,aea8ef30273d9dd.mp3,gemini-2.5-flash,Я нічога не памятаў. Год проста выпаў.,100.0,False,"Я нічога не памятаў, год проста выпаў."
91,aea8ef30273d9dd.mp3,imported_batch_gemini-2.5-flash,Я нічога не памятаў. Год проста выпаў.,100.0,False,"Я нічога не памятаў, год проста выпаў."
92,5288b486eb7872d.mp3,gemini-2.5-pro,у 1922 я быў дарожным рабочым у Цюрынгіі.,66.05504587155964,False,У тысяча дзевяцьсот дваццаць другім я быў дарожным рабочым у Цюрынгіі.
92,5288b486eb7872d.mp3,gemini-2.5-flash,У 1922-м я быў дарожным рабочым у Цюрынгіі.,67.27272727272727,True,У тысяча дзевяцьсот дваццаць другім я быў дарожным рабочым у Цюрынгіі.
92,5288b486eb7872d.mp3,imported_batch_gemini-2.5-flash,У 1922-м я быў дарожным рабочым у Цюрынгіі.,67.27272727272727,False,У тысяча дзевяцьсот дваццаць другім я быў дарожным рабочым у Цюрынгіі.
93,ecc4ab9ad9dce59.mp3,gemini-2.5-pro,У 1923-м загадваў рэкламай на гумавай фабрыцы.,68.96551724137932,True,У тысяча дзевяцьсот дваццаць трэцім загадваў рэкламай на гумавай фабрыцы.
93,ecc4ab9ad9dce59.mp3,gemini-2.5-flash,У 1923 загадваў рэкламу на гумавай фабрыцы.,64.91228070175438,False,У тысяча дзевяцьсот дваццаць трэцім загадваў рэкламай на гумавай фабрыцы.
93,ecc4ab9ad9dce59.mp3,imported_batch_gemini-2.5-flash,У 1923 загадваў рэкламу на гумавай фабрыцы.,64.91228070175438,False,У тысяча дзевяцьсот дваццаць трэцім загадваў рэкламай на гумавай фабрыцы.
94,7ebbdcd39d11016.mp3,gemini-2.5-pro,гэта было ў час інфляцыі. я зарабляў дзвесце більёнаў марак у месяц.,100.0,True,Гэта было ў час інфляцыі. Я зарабляў дзвесце більёнаў марак у месяц.
94,7ebbdcd39d11016.mp3,gemini-2.5-flash,Гэта было ў час інфляцыі. Я зарабляў 200 більёнаў марак у месяц.,92.1875,False,Гэта было ў час інфляцыі. Я зарабляў дзвесце більёнаў марак у месяц.
94,7ebbdcd39d11016.mp3,imported_batch_gemini-2.5-flash,Гэта было ў час інфляцыі. Я зарабляў 200 більёнаў марак у месяц.,92.1875,False,Гэта было ў час інфляцыі. Я зарабляў дзвесце більёнаў марак у месяц.
95,6d25e04f1beefa2.mp3,gemini-2.5-pro,Грошы трацілі сваю цану ў два разы. А потым,100.0,True,Грошы трацілі сваю цану ў два разы. А потым?
95,6d25e04f1beefa2.mp3,gemini-2.5-flash,"Грошы трацілі сваю цану ў два разы, а потым?",100.0,False,Грошы трацілі сваю цану ў два разы. А потым?
95,6d25e04f1beefa2.mp3,imported_batch_gemini-2.5-flash,"Грошы трацілі сваю цану ў два разы, а потым?",100.0,False,Грошы трацілі сваю цану ў два разы. А потым?
96,4173eb5ab2469ec.mp3,gemini-2.5-pro,"Зарплату выдавалі два разы на дзень і пасля кожнай паўгадзіны водпуску, каб можна было збегаць у краму і нешта купіць.",99.56709956709958,True,"Зарплату выдавалі два разы на дзень, і пасля кожнай паўгадзіны водпуску, каб можна было збегаць у крам і нешта купіць,"
96,4173eb5ab2469ec.mp3,gemini-2.5-flash,"Зарплату выдавалі два разы на дзень, і пасля кожнай паўгадзіны водпуску, каб можна было збегаць у краму і нешта купіць.",99.56709956709958,False,"Зарплату выдавалі два разы на дзень, і пасля кожнай паўгадзіны водпуску, каб можна было збегаць у крам і нешта купіць,"
96,4173eb5ab2469ec.mp3,imported_batch_gemini-2.5-flash,"Зарплату выдавалі два разы на дзень, і пасля кожнай паўгадзіны водпуску, каб можна было збегаць у краму і нешта купіць.",99.56709956709958,False,"Зарплату выдавалі два разы на дзень, і пасля кожнай паўгадзіны водпуску, каб можна было збегаць у крам і нешта купіць,"
97,5ad559523f176a0.mp3,gemini-2.5-pro,Што было ў наступныя гады? Я паклаў аловак.,100.0,True,Што было ў наступныя гады? Я паклаў аловак.
97,5ad559523f176a0.mp3,gemini-2.5-flash,То было ў наступныя гады. Я паклаў аловак.,98.76543209876543,False,Што было ў наступныя гады? Я паклаў аловак.
97,5ad559523f176a0.mp3,imported_batch_gemini-2.5-flash,То было ў наступныя гады. Я паклаў аловак.,98.76543209876543,False,Што было ў наступныя гады? Я паклаў аловак.
98,74a728cde283865.mp3,gemini-2.5-pro,Які сэнс прыпамінаць усё гэта?,100.0,True,Які сэнс прыпамінаць усё гэта?
98,74a728cde283865.mp3,gemini-2.5-flash,Які сэнс прыпамінаць усё гэта?,100.0,False,Які сэнс прыпамінаць усё гэта?
98,74a728cde283865.mp3,imported_batch_gemini-2.5-flash,Які сэнс прыпамінаць усё гэта?,100.0,False,Які сэнс прыпамінаць усё гэта?
99,2ff11dca114b3a3.mp3,gemini-2.5-pro,"Я ўжо і не памятаў дакладна, шмат што пераблыталася.",100.0,True,"Я ўжо і не памятаў дакладна, шмат што пераблыталася."
99,2ff11dca114b3a3.mp3,gemini-2.5-flash,Я ўжо і не памятаў дакладна. Шмат што пераблыталася.,100.0,False,"Я ўжо і не памятаў дакладна, шмат што пераблыталася."
99,2ff11dca114b3a3.mp3,imported_batch_gemini-2.5-flash,Я ўжо і не памятаў дакладна. Шмат што пераблыталася.,100.0,False,"Я ўжо і не памятаў дакладна, шмат што пераблыталася."
100,927106c42678f21.mp3,gemini-2.5-pro,Свой апошні дзень нараджэння я спраўляў у кафэ Інтэрнацыянал.,99.17355371900827,True,Свой апошні дзень нараджэння я спраўляў у кафэ Інтэрнацыяналь.
100,927106c42678f21.mp3,gemini-2.5-flash,Свой апошні дзень нараджэння я спраўляў у кафэ інтэрнацыянал.,99.17355371900827,False,Свой апошні дзень нараджэння я спраўляў у кафэ Інтэрнацыяналь.
100,927106c42678f21.mp3,imported_batch_gemini-2.5-flash,Свой апошні дзень нараджэння я спраўляў у кафэ інтэрнацыянал.,99.17355371900827,False,Свой апошні дзень нараджэння я спраўляў у кафэ Інтэрнацыяналь.
101,33f681fa28187dd.mp3,gemini-2.5-pro,Тады я год працаваў тапёрам. Потым я зноў сустрэў Кёстэра і Ленца.,100.0,True,Тады я год працаваў тапёрам. Потым я зноў сустрэў Кёстэра і Ленца.
101,33f681fa28187dd.mp3,gemini-2.5-flash,Тады я год працаваў тапёрам. Потым я зноў сустрэў Кёстара і Ленц.,97.63779527559055,False,Тады я год працаваў тапёрам. Потым я зноў сустрэў Кёстэра і Ленца.
101,33f681fa28187dd.mp3,imported_batch_gemini-2.5-flash,Тады я год працаваў тапёрам. Потым я зноў сустрэў Кёстара і Ленц.,97.63779527559055,False,Тады я год працаваў тапёрам. Потым я зноў сустрэў Кёстэра і Ленца.
102,db96e0acbf04c01.mp3,gemini-2.5-pro,Кампанія гэта Ленц і я. Майстэрня ж належыць аднаму кёст,97.34513274336283,True,Кампанія гэта Ленц і я. Майстэрня ж належыць аднаму Кёстэру.
102,db96e0acbf04c01.mp3,gemini-2.5-flash,Кампанія гэта Ленс і Я. Майстэрня ж належыць аднаму кёску.,94.73684210526316,False,Кампанія гэта Ленц і я. Майстэрня ж належыць аднаму Кёстэру.
102,db96e0acbf04c01.mp3,imported_batch_gemini-2.5-flash,Кампанія гэта Ленс і Я. Майстэрня ж належыць аднаму кёску.,94.73684210526316,False,Кампанія гэта Ленц і я. Майстэрня ж належыць аднаму Кёстэру.
103,81fb50cbfa34bd2.mp3,gemini-2.5-pro,Нарэшце ён купіў гэтую будку.,100.0,True,Нарэшце ён купіў гэтую будку.
103,81fb50cbfa34bd2.mp3,gemini-2.5-flash,Нарэшце ён купіў гэтую будку.,100.0,False,Нарэшце ён купіў гэтую будку.
103,81fb50cbfa34bd2.mp3,imported_batch_gemini-2.5-flash,Нарэшце ён купіў гэтую будку.,100.0,False,Нарэшце ён купіў гэтую будку.
104,c913276a4706680.mp3,gemini-2.5-pro,"Калісьці ён быў наш аднакашнік, потым камандзір роты, потым лётчык, праз нейкі час студэнт.",100.0,True,"Калісьці ён быў наш аднакашнік, потым камандзір роты, потым лётчык, праз нейкі час студэнт,"
104,c913276a4706680.mp3,gemini-2.5-flash,"Калісьці ён быў наш аднакашнік. Потым камандзір роты, потым лётчык, праз нейкі час студэнт.",100.0,False,"Калісьці ён быў наш аднакашнік, потым камандзір роты, потым лётчык, праз нейкі час студэнт,"
104,c913276a4706680.mp3,imported_batch_gemini-2.5-flash,"Калісьці ён быў наш аднакашнік. Потым камандзір роты, потым лётчык, праз нейкі час студэнт.",100.0,False,"Калісьці ён быў наш аднакашнік, потым камандзір роты, потым лётчык, праз нейкі час студэнт,"
105,8185e5a29325cf2.mp3,gemini-2.5-pro,Я дастаў з кішэні цыгарэту.,100.0,True,Я дастаў з кішэні цыгарэту.
105,8185e5a29325cf2.mp3,gemini-2.5-flash,Я дастаў з кішэні цыгарэту.,100.0,False,Я дастаў з кішэні цыгарэту.
105,8185e5a29325cf2.mp3,imported_batch_gemini-2.5-flash,Я дастаў з кішэні цыгарэту.,100.0,False,Я дастаў з кішэні цыгарэту.
106,865623deed3ccee.mp3,gemini-2.5-pro,"Спачатку далучыўся Ленц, які некалькі гадоў бадзяўся па паўднёвай Амерыцы. Потым я.",100.0,True,"Спачатку далучыўся Ленц, які некалькі гадоў бадзяўся па Паўднёвай Амерыцы, потым я."
106,865623deed3ccee.mp3,gemini-2.5-flash,"Спачатку далучыўся Ленц, які некалькі гадоў бадзяўся па Паўднёвай Амерыцы. Потым я",100.0,False,"Спачатку далучыўся Ленц, які некалькі гадоў бадзяўся па Паўднёвай Амерыцы, потым я."
106,865623deed3ccee.mp3,imported_batch_gemini-2.5-flash,"Спачатку далучыўся Ленц, які некалькі гадоў бадзяўся па Паўднёвай Амерыцы. Потым я",100.0,False,"Спачатку далучыўся Ленц, які некалькі гадоў бадзяўся па Паўднёвай Амерыцы, потым я."
107,5fde2a81531886a.mp3,gemini-2.5-pro,"Шчыра кажучы, я мог быць цалкам задаволеным.",98.79518072289156,True,"Шчыра кажучы, я мог быць цалкам задаволены."
107,5fde2a81531886a.mp3,gemini-2.5-flash,"Шчыра кажучы, я мог быць цалкам задаволеным.",98.79518072289156,False,"Шчыра кажучы, я мог быць цалкам задаволены."
107,5fde2a81531886a.mp3,imported_batch_gemini-2.5-flash,"Шчыра кажучы, я мог быць цалкам задаволеным.",98.79518072289156,False,"Шчыра кажучы, я мог быць цалкам задаволены."
108,d74b3fa43df1f09.mp3,gemini-2.5-pro,"Жылося мне нядрэнна, была праца і сілы.",100.0,True,"Жылося мне нядрэнна, была праца і сілы."
108,d74b3fa43df1f09.mp3,gemini-2.5-flash,"Жылося мне нядрэнна, была праца і сілы.",100.0,False,"Жылося мне нядрэнна, была праца і сілы."
108,d74b3fa43df1f09.mp3,imported_batch_gemini-2.5-flash,"Жылося мне нядрэнна, была праца і сілы.",100.0,False,"Жылося мне нядрэнна, была праца і сілы."
109,3ff28ecd1cb689f.mp3,gemini-2.5-pro,"Я не хутка стамляўся, быў, як кажуць, здаровы.",100.0,True,"Я не хутка стамляўся, быў, як кажуць, здаровы."
109,3ff28ecd1cb689f.mp3,gemini-2.5-flash,"Я не хутка стамляўся, быў, як кажуць, здаровы.",100.0,False,"Я не хутка стамляўся, быў, як кажуць, здаровы."
109,3ff28ecd1cb689f.mp3,imported_batch_gemini-2.5-flash,"Я не хутка стамляўся, быў, як кажуць, здаровы.",100.0,False,"Я не хутка стамляўся, быў, як кажуць, здаровы."
110,a6745ba64fbd73e.mp3,gemini-2.5-pro,І ўсё ж лепш было б не думаць вельмі шмат.,100.0,True,І ўсё ж лепш было б не думаць вельмі шмат.
110,a6745ba64fbd73e.mp3,gemini-2.5-flash,І ўсё ж лепш было б не думаць вельмі шмат.,100.0,False,І ўсё ж лепш было б не думаць вельмі шмат.
110,a6745ba64fbd73e.mp3,imported_batch_gemini-2.5-flash,І ўсё ж лепш было б не думаць вельмі шмат.,100.0,False,І ўсё ж лепш было б не думаць вельмі шмат.
111,443f1b69bfa09be.mp3,gemini-2.5-pro,Але ад гэтага была гарэлка.,100.0,True,Але ад гэтага была гарэлка.
111,443f1b69bfa09be.mp3,gemini-2.5-flash,але ад гэтага была гарэлка,100.0,False,Але ад гэтага была гарэлка.
111,443f1b69bfa09be.mp3,imported_batch_gemini-2.5-flash,але ад гэтага была гарэлка,100.0,False,Але ад гэтага была гарэлка.
112,16c200f95a45463.mp3,gemini-2.5-pro,асабліва вечарамі. Час ад часу нешта вярталася з былога і ўзіралася ў цябе мёртвымі,100.0,True,"Асабліва вечарамі, час ад часу нешта вярталася з былога і ўзіралася ў цябе мёртвымі"
112,16c200f95a45463.mp3,gemini-2.5-flash,абліва вечарамі. Час ад часу нешта вярталася з былога і ўзіралася ў цябе мёртвымі.,98.76543209876543,False,"Асабліва вечарамі, час ад часу нешта вярталася з былога і ўзіралася ў цябе мёртвымі"
112,16c200f95a45463.mp3,imported_batch_gemini-2.5-flash,абліва вечарамі. Час ад часу нешта вярталася з былога і ўзіралася ў цябе мёртвымі.,98.76543209876543,False,"Асабліва вечарамі, час ад часу нешта вярталася з былога і ўзіралася ў цябе мёртвымі"
113,b52e8752b7d9f48.mp3,gemini-2.5-pro,"З надворку зарыпелі вароты, я парваў лісток з датамі свайго жыцця і кінуў у кош для папер.",100.0,True,"З надворку зарыпелі вароты, я парваў лісток з датамі свайго жыцця і кінуў у кош для папер,"
113,b52e8752b7d9f48.mp3,gemini-2.5-flash,"З надворку зарыпелі вароты, я парваў лісток з датамі свайго жыцця і кінуў у кош для папер.",100.0,False,"З надворку зарыпелі вароты, я парваў лісток з датамі свайго жыцця і кінуў у кош для папер,"
113,b52e8752b7d9f48.mp3,imported_batch_gemini-2.5-flash,"З надворку зарыпелі вароты, я парваў лісток з датамі свайго жыцця і кінуў у кош для папер.",100.0,False,"З надворку зарыпелі вароты, я парваў лісток з датамі свайго жыцця і кінуў у кош для папер,"
114,57bdc2ccca21d8b.mp3,gemini-2.5-pro,"На парозе стаяў Готфрыд Ленц, высокі, хударлявы, з белай, як салома, чупрынай і носам.",100.0,True,"На парозе стаяў Готфрыд Ленц, высокі, хударлявы, з белай, як салома, чупрынай і носам,"
114,57bdc2ccca21d8b.mp3,gemini-2.5-flash,"На парозе стаяў Готфрыд Ленц, высокі, хударлявы, з белай, як салома, чупрынай і носам.",100.0,False,"На парозе стаяў Готфрыд Ленц, высокі, хударлявы, з белай, як салома, чупрынай і носам,"
114,57bdc2ccca21d8b.mp3,imported_batch_gemini-2.5-flash,"На парозе стаяў Готфрыд Ленц, высокі, хударлявы, з белай, як салома, чупрынай і носам.",100.0,False,"На парозе стаяў Готфрыд Ленц, высокі, хударлявы, з белай, як салома, чупрынай і носам,"
115,c925a36e165a978.mp3,gemini-2.5-pro,"Робі, стары абжора. Устань і пацягніся.",100.0,True,"Робі, стары абжора! Устань і пацягніся!"
115,c925a36e165a978.mp3,gemini-2.5-flash,"Робі, стары абжора. Устань і падцягніся.",98.63013698630137,False,"Робі, стары абжора! Устань і пацягніся!"
115,c925a36e165a978.mp3,imported_batch_gemini-2.5-flash,"Робі, стары абжора. Устань і падцягніся.",98.63013698630137,False,"Робі, стары абжора! Устань і пацягніся!"
116,7a3a17c8e713d3a.mp3,gemini-2.5-pro,"Твае начальнікі будуць гаварыць з табой. О, Божа! Я ўстаў. А я думаў, вы забудзецеся.",100.0,True,"Твае начальнікі будуць гаварыць з табой. О, Божа! Я ўстаў. А я думаў, вы забудзецеся."
116,7a3a17c8e713d3a.mp3,gemini-2.5-flash,"Твае начальнікі будуць гаварыць з табой. О, Божа! Я ўстаў. А я думаў, вы забудзецеся.",100.0,False,"Твае начальнікі будуць гаварыць з табой. О, Божа! Я ўстаў. А я думаў, вы забудзецеся."
116,7a3a17c8e713d3a.mp3,imported_batch_gemini-2.5-flash,"Твае начальнікі будуць гаварыць з табой. О, Божа! Я ўстаў. А я думаў, вы забудзецеся.",100.0,False,"Твае начальнікі будуць гаварыць з табой. О, Божа! Я ўстаў. А я думаў, вы забудзецеся."
117,9583d3d71b2d2f1.mp3,gemini-2.5-pro,"Пашкадуйце мяне, хлопцы. Ха-ха-ха, бач ты, чаго захацеў. Годфрыд паклаў на стол скрутак.",94.11764705882352,False,"Пашкадуйце мяне, хлопцы. Бач ты, чаго захацеў. Готфрыд паклаў на стол скрутак."
117,9583d3d71b2d2f1.mp3,gemini-2.5-flash,"Пашкадуйце мяне, хлопцы. Бачце, чаго захацеў. Годфрыд паклаў на стол скрутак.",95.17241379310344,True,"Пашкадуйце мяне, хлопцы. Бач ты, чаго захацеў. Готфрыд паклаў на стол скрутак."
117,9583d3d71b2d2f1.mp3,imported_batch_gemini-2.5-flash,"Пашкадуйце мяне, хлопцы. Бачце, чаго захацеў. Годфрыд паклаў на стол скрутак.",95.17241379310344,False,"Пашкадуйце мяне, хлопцы. Бач ты, чаго захацеў. Готфрыд паклаў на стол скрутак."
118,97eb1e846164849.mp3,gemini-2.5-pro,"Там зазвінела. Услед за ім увайшоў Кёстэр, Ленц стаў перада мной.",100.0,True,"Там зазвінела. Услед за ім увайшоў Кёстэр, Ленц стаў перада мной."
118,97eb1e846164849.mp3,gemini-2.5-flash,"Там зазвінела.
Услед за ім увайшоў кёстар.
Ленц стаў перада мной.",98.38709677419355,False,"Там зазвінела. Услед за ім увайшоў Кёстэр, Ленц стаў перада мной."
118,97eb1e846164849.mp3,imported_batch_gemini-2.5-flash,"Там зазвінела.
Услед за ім увайшоў кёстар.
Ленц стаў перада мной.",98.38709677419355,False,"Там зазвінела. Услед за ім увайшоў Кёстэр, Ленц стаў перада мной."
119,36026176c738242.mp3,gemini-2.5-pro,"робі. Хто табе раніцай сустрэўся першы? Я падумаў,",100.0,True,"Робі, хто табе раніцай сустрэўся першы? Я падумаў."
119,36026176c738242.mp3,gemini-2.5-flash,"Робі, хто табе раніцай сустрэўся першы? Я падумаў.",100.0,False,"Робі, хто табе раніцай сустрэўся першы? Я падумаў."
119,36026176c738242.mp3,imported_batch_gemini-2.5-flash,"Робі, хто табе раніцай сустрэўся першы? Я падумаў.",100.0,False,"Робі, хто табе раніцай сустрэўся першы? Я падумаў."
120,53f116e33666c17.mp3,gemini-2.5-pro,"Старая кабеціна, яна танцавала. Ай, святы мой сей, дрэная прыкмета.",95.16129032258065,True,"Старая кабеціна, яна танцавала. Ой, святы Майсей, дрэнная прыкмета."
120,53f116e33666c17.mp3,gemini-2.5-flash,"Старая кабетіна, яна танцавала. Ай, святы мой Зей. Дрэнная прыкмета.",92.80000000000001,False,"Старая кабеціна, яна танцавала. Ой, святы Майсей, дрэнная прыкмета."
120,53f116e33666c17.mp3,imported_batch_gemini-2.5-flash,"Старая кабетіна, яна танцавала. Ай, святы мой Зей. Дрэнная прыкмета.",92.80000000000001,False,"Старая кабеціна, яна танцавала. Ой, святы Майсей, дрэнная прыкмета."
121,4829a321ba6ca45.mp3,gemini-2.5-pro,Але яна адпавядае твайму гараскопу. Я ўчора склаў.,100.0,True,Але яна адпавядае твайму гараскопу. Я ўчора склаў.
121,4829a321ba6ca45.mp3,gemini-2.5-flash,Але яна адпавядае твайму гараскопу. Я ўчора склаў.,100.0,False,Але яна адпавядае твайму гараскопу. Я ўчора склаў.
121,4829a321ba6ca45.mp3,imported_batch_gemini-2.5-flash,Але яна адпавядае твайму гараскопу. Я ўчора склаў.,100.0,False,Але яна адпавядае твайму гараскопу. Я ўчора склаў.
122,8acce8093a9c0d9.mp3,gemini-2.5-pro,"Ты нарадзіўся пад знакам Стральца, ненадзейны, хісткі, як трыснёг на ветры.",100.0,True,"Ты нарадзіўся пад знакам Стральца, ненадзейны, хісткі як трыснёг на ветры."
122,8acce8093a9c0d9.mp3,gemini-2.5-flash,"Ты нарадзіўся пад знакам Стральца. Ненадзейны, хісткі, як трыснёг на ветры.",100.0,False,"Ты нарадзіўся пад знакам Стральца, ненадзейны, хісткі як трыснёг на ветры."
122,8acce8093a9c0d9.mp3,imported_batch_gemini-2.5-flash,"Ты нарадзіўся пад знакам Стральца. Ненадзейны, хісткі, як трыснёг на ветры.",100.0,False,"Ты нарадзіўся пад знакам Стральца, ненадзейны, хісткі як трыснёг на ветры."
123,581ed9d64b4e435.mp3,gemini-2.5-pro,"на цябе ўздзейнічаюць нейкія падазроныя трыгоны Сатурна, а сёлета яшчэ і Юпітэр.",100.0,True,"На цябе ўздзейнічаюць нейкія падазроныя трыгоны Сатурна, а сёлета яшчэ і Юпітэр."
123,581ed9d64b4e435.mp3,gemini-2.5-flash,"На цябе ўздзейнічаюць нейкія падазроныя трыгоны Сатурна, а сёлета яшчэ і Юпітэр.",100.0,False,"На цябе ўздзейнічаюць нейкія падазроныя трыгоны Сатурна, а сёлета яшчэ і Юпітэр."
123,581ed9d64b4e435.mp3,imported_batch_gemini-2.5-flash,"На цябе ўздзейнічаюць нейкія падазроныя трыгоны Сатурна, а сёлета яшчэ і Юпітэр.",100.0,False,"На цябе ўздзейнічаюць нейкія падазроныя трыгоны Сатурна, а сёлета яшчэ і Юпітэр."
124,5e4450eedd52e8d.mp3,gemini-2.5-pro,"Вота і я, хто замяняе табе бацьку і маці, перадаём табе штосьці.",99.17355371900827,True,"Ота і я, хто замяняе табе бацьку і маці, перадаём табе штосьці,"
124,5e4450eedd52e8d.mp3,gemini-2.5-flash,"Гэта я, хто замяняе табе бацьку і маці, перадаём табе штосьці.",95.7983193277311,False,"Ота і я, хто замяняе табе бацьку і маці, перадаём табе штосьці,"
124,5e4450eedd52e8d.mp3,imported_batch_gemini-2.5-flash,"Гэта я, хто замяняе табе бацьку і маці, перадаём табе штосьці.",95.7983193277311,False,"Ота і я, хто замяняе табе бацьку і маці, перадаём табе штосьці,"
125,5c0fff85a22d49a.mp3,gemini-2.5-pro,Вазьмі гэты амулет. Праўнучка інкаў аднойчы падаравала яго мне.,96.66666666666667,True,Вазьмі гэты амулет. Праўнучка інкаў аднойчы падарыла яго мне.
