id,path,score,ref_text,hyp_text,status,verification_status,model_used,norm_ref,norm_hyp,model_results
48,f075aa2bc869a4e.mp3,100.0,"Нельга адмаўляцца ад дабра, нават калі не разумееш за што. На здароўе!","Нельга адмаўляцца ад дабра, нават калі не разумееш за што. На здароўе!",processed,correct,batch_gemini-2.5-flash,нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе,нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе,"{""gemini-2.5-pro"": {""hyp_text"": ""Нельга адмаўляцца ад дабра, нават калі не разумееш, за што. На здароўе"", ""score"": 100.0, ""norm_ref"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе"", ""norm_hyp"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе""}, ""gemini-2.5-flash"": {""hyp_text"": ""Нельга адмаўляцца ад дабра, нават калі не разумееш за што. На здароўе!"", ""score"": 100.0, ""norm_ref"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе"", ""norm_hyp"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Нельга адмаўляцца ад дабра, нават калі не разумееш за што. На здароўе!"", ""score"": 100.0, ""norm_ref"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе"", ""norm_hyp"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе""}}"
49,81f0aaffccc0e1e.mp3,97.14285714285714,"А можа, у вас дзень нараджэння? Так, Мацільда, адгадала.","А можа, у вас дзень нараджэння? Так, Мацільда, адгадала. Ой.",processed,incorrect,batch_gemini-2.5-flash,а можа у вас дзень нараджэння так мацільда адгадала,а можа у вас дзень нараджэння так мацільда адгадала ой,"{""gemini-2.5-pro"": {""hyp_text"": ""А можа, у вас дзень нараджэння?\nТак, Мацільда, адгадала.\nОй"", ""score"": 97.14285714285714, ""norm_ref"": ""а можа у вас дзень нараджэння так мацільда адгадала"", ""norm_hyp"": ""а можа у вас дзень нараджэння так мацільда адгадала ой""}, ""gemini-2.5-flash"": {""hyp_text"": ""А можа, у вас дзень нараджэння? Так, Мацільда, адгадала. Ой."", ""score"": 97.14285714285714, ""norm_ref"": ""а можа у вас дзень нараджэння так мацільда адгадала"", ""norm_hyp"": ""а можа у вас дзень нараджэння так мацільда адгадала ой""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""А можа, у вас дзень нараджэння? Так, Мацільда, адгадала. Ой."", ""score"": 97.14285714285714, ""norm_ref"": ""а можа у вас дзень нараджэння так мацільда адгадала"", ""norm_hyp"": ""а можа у вас дзень нараджэння так мацільда адгадала ой""}}"
50,e0dba774665b488.mp3,100.0,Яна сціснула мне руку і пачала трэсці.,яна сціснула мне руку і пачала трэсці.,processed,correct,batch_gemini-2.5-flash,яна сціснула мне руку і пачала трэсці,яна сціснула мне руку і пачала трэсці,"{""gemini-2.5-pro"": {""hyp_text"": ""Яна сціснула мне рукою, пачала трэсці."", ""score"": 93.15068493150685, ""norm_ref"": ""яна сціснула мне руку і пачала трэсці"", ""norm_hyp"": ""яна сціснула мне рукою пачала трэсці""}, ""gemini-2.5-flash"": {""hyp_text"": ""яна сціснула мне руку і пачала трэсці."", ""score"": 100.0, ""norm_ref"": ""яна сціснула мне руку і пачала трэсці"", ""norm_hyp"": ""яна сціснула мне руку і пачала трэсці""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""яна сціснула мне руку і пачала трэсці."", ""score"": 100.0, ""norm_ref"": ""яна сціснула мне руку і пачала трэсці"", ""norm_hyp"": ""яна сціснула мне руку і пачала трэсці""}}"
51,05368cf8ea45805.mp3,91.89189189189189,"Я, я так расчулена. Ой,","Я, я так расчулена.",processed,incorrect,batch_gemini-2.5-flash,я я так расчулена ой,я я так расчулена,"{""gemini-2.5-pro"": {""hyp_text"": ""Я я так расчулена. Ой."", ""score"": 100.0, ""norm_ref"": ""я я так расчулена ой"", ""norm_hyp"": ""я я так расчулена ой""}, ""gemini-2.5-flash"": {""hyp_text"": ""Я, я так расчулена."", ""score"": 91.89189189189189, ""norm_ref"": ""я я так расчулена ой"", ""norm_hyp"": ""я я так расчулена""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Я, я так расчулена."", ""score"": 91.89189189189189, ""norm_ref"": ""я я так расчулена ой"", ""norm_hyp"": ""я я так расчулена""}}"
52,bec97755f69da27.mp3,100.0,"Ну я ж вас люблю, як сына. Цудоўна.","Ну, я ж вас люблю, як сына. Цудоўна.",processed,correct,batch_gemini-2.5-flash,ну я ж вас люблю як сына цудоўна,ну я ж вас люблю як сына цудоўна,"{""gemini-2.5-pro"": {""hyp_text"": ""Ну, я ж вас люблю, як сына.\nЦудоўна."", ""score"": 100.0, ""norm_ref"": ""ну я ж вас люблю як сына цудоўна"", ""norm_hyp"": ""ну я ж вас люблю як сына цудоўна""}, ""gemini-2.5-flash"": {""hyp_text"": ""Ну, я ж вас люблю, як сына. Цудоўна."", ""score"": 100.0, ""norm_ref"": ""ну я ж вас люблю як сына цудоўна"", ""norm_hyp"": ""ну я ж вас люблю як сына цудоўна""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Ну, я ж вас люблю, як сына. Цудоўна."", ""score"": 100.0, ""norm_ref"": ""ну я ж вас люблю як сына цудоўна"", ""norm_hyp"": ""ну я ж вас люблю як сына цудоўна""}}"
53,539d436a3882386.mp3,98.01324503311258,"Віншую ад усяго сэрца, каб грошы не выводзіліся, пан Локамп. Яна выцерла вусны.","Віншую ад усяго сэрца. Каб грошы не выводзіліся, пан Локам. Яна выцерла вусны я.",processed,incorrect,batch_gemini-2.5-flash,віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны,віншую ад усяго сэрца каб грошы не выводзіліся пан локам яна выцерла вусны я,"{""gemini-2.5-pro"": {""hyp_text"": ""Віншую ад усяго сэрца, каб грошы не выводзіліся, пан Локам. Яна выцерла вусны я."", ""score"": 98.01324503311258, ""norm_ref"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны"", ""norm_hyp"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локам яна выцерла вусны я""}, ""gemini-2.5-flash"": {""hyp_text"": ""Віншую ад усяго сэрца. Каб грошы не выводзіліся, пан Локам. Яна выцерла вусны я."", ""score"": 98.01324503311258, ""norm_ref"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны"", ""norm_hyp"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локам яна выцерла вусны я""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Віншую ад усяго сэрца. Каб грошы не выводзіліся, пан Локам. Яна выцерла вусны я."", ""score"": 98.01324503311258, ""norm_ref"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны"", ""norm_hyp"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локам яна выцерла вусны я""}}"
54,00d36f3c4571c8f.mp3,100.0,"Я наліў ёй яшчэ адну чарку, яна кульнула яе, і ўдзячная пайшла з майстэрні.","Я наліў ёй яшчэ адну чарку, яна кульнула яе і ўдзячная пайшла з майстэрні.",processed,correct,batch_gemini-2.5-flash,я наліў ёй яшчэ адну чарку яна кульнула яе і ўдзячная пайшла з майстэрні,я наліў ёй яшчэ адну чарку яна кульнула яе і ўдзячная пайшла з майстэрні,"{""gemini-2.5-pro"": {""hyp_text"": ""Я наліў ёй яшчэ адну чарку, яна кульнула яе і ўдзячная пайшла з майстэрні."", ""score"": 100.0, ""norm_ref"": ""я наліў ёй яшчэ адну чарку яна кульнула яе і ўдзячная пайшла з майстэрні"", ""norm_hyp"": ""я наліў ёй яшчэ адну чарку яна кульнула яе і ўдзячная пайшла з майстэрні""}, ""gemini-2.5-flash"": {""hyp_text"": ""Я наліў ёй яшчэ адну чарку, яна кульнула яе і ўдзячная пайшла з майстэрні."", ""score"": 100.0, ""norm_ref"": ""я наліў ёй яшчэ адну чарку яна кульнула яе і ўдзячная пайшла з майстэрні"", ""norm_hyp"": ""я наліў ёй яшчэ адну чарку яна кульнула яе і ўдзячная пайшла з майстэрні""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Я наліў ёй яшчэ адну чарку, яна кульнула яе і ўдзячная пайшла з майстэрні."", ""score"": 100.0, ""norm_ref"": ""я наліў ёй яшчэ адну чарку яна кульнула яе і ўдзячная пайшла з майстэрні"", ""norm_hyp"": ""я наліў ёй яшчэ адну чарку яна кульнула яе і ўдзячная пайшла з майстэрні""}}"
55,95ec10284e7ae38.mp3,100.0,Я схаваў бутэлькі і сеў за стол.,Я схаваў бутэлькі і сеў за стол.,processed,correct,batch_gemini-2.5-flash,я схаваў бутэлькі і сеў за стол,я схаваў бутэлькі і сеў за стол,"{""gemini-2.5-pro"": {""hyp_text"": ""Я схаваў бутэлькі і сеў за стол."", ""score"": 100.0, ""norm_ref"": ""я схаваў бутэлькі і сеў за стол"", ""norm_hyp"": ""я схаваў бутэлькі і сеў за стол""}, ""gemini-2.5-flash"": {""hyp_text"": ""Я схаваў бутэлькі і сеў за стол."", ""score"": 100.0, ""norm_ref"": ""я схаваў бутэлькі і сеў за стол"", ""norm_hyp"": ""я схаваў бутэлькі і сеў за стол""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Я схаваў бутэлькі і сеў за стол."", ""score"": 100.0, ""norm_ref"": ""я схаваў бутэлькі і сеў за стол"", ""norm_hyp"": ""я схаваў бутэлькі і сеў за стол""}}"
56,60657048008eff6.mp3,98.27586206896551,Слабое сонца свяціла праз акно мне на рукі. Дзіўнае пачуццё.,Слабае сонца свяціла праз акно мне на рукі. Дзіўнае пачуццё.,processed,incorrect,batch_gemini-2.5-flash,слабое сонца свяціла праз акно мне на рукі дзіўнае пачуццё,слабае сонца свяціла праз акно мне на рукі дзіўнае пачуццё,"{""gemini-2.5-pro"": {""hyp_text"": ""Слабае сонца свяціла праз акно мне на рукі, дзіўнае пачуццё."", ""score"": 98.27586206896551, ""norm_ref"": ""слабое сонца свяціла праз акно мне на рукі дзіўнае пачуццё"", ""norm_hyp"": ""слабае сонца свяціла праз акно мне на рукі дзіўнае пачуццё""}, ""gemini-2.5-flash"": {""hyp_text"": ""Слабае сонца свяціла праз акно мне на рукі. Дзіўнае пачуццё."", ""score"": 98.27586206896551, ""norm_ref"": ""слабое сонца свяціла праз акно мне на рукі дзіўнае пачуццё"", ""norm_hyp"": ""слабае сонца свяціла праз акно мне на рукі дзіўнае пачуццё""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Слабае сонца свяціла праз акно мне на рукі. Дзіўнае пачуццё."", ""score"": 98.27586206896551, ""norm_ref"": ""слабое сонца свяціла праз акно мне на рукі дзіўнае пачуццё"", ""norm_hyp"": ""слабае сонца свяціла праз акно мне на рукі дзіўнае пачуццё""}}"
57,1055dfd92e0be32.mp3,94.18604651162791,"Такі вось дзень нараджэння. Нават калі не надаваць гэтаму вялікага значэння, трыццаць гадоў.","Такі вось дзень нараджэння. Нават калі не надаваць гэтаму вялікага значэння, 30 гадоў.",processed,incorrect,batch_gemini-2.5-flash,такі вось дзень нараджэння нават калі не надаваць гэтаму вялікага значэння трыццаць гадоў,такі вось дзень нараджэння нават калі не надаваць гэтаму вялікага значэння 30 гадоў,"{""gemini-2.5-pro"": {""hyp_text"": ""Такі вось дзень нараджэння. Нават калі не надаваць гэтаму вялікага значэння, 30 гадоў."", ""score"": 94.18604651162791, ""norm_ref"": ""такі вось дзень нараджэння нават калі не надаваць гэтаму вялікага значэння трыццаць гадоў"", ""norm_hyp"": ""такі вось дзень нараджэння нават калі не надаваць гэтаму вялікага значэння 30 гадоў""}, ""gemini-2.5-flash"": {""hyp_text"": ""Такі вось дзень нараджэння. Нават калі не надаваць гэтаму вялікага значэння, 30 гадоў."", ""score"": 94.18604651162791, ""norm_ref"": ""такі вось дзень нараджэння нават калі не надаваць гэтаму вялікага значэння трыццаць гадоў"", ""norm_hyp"": ""такі вось дзень нараджэння нават калі не надаваць гэтаму вялікага значэння 30 гадоў""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Такі вось дзень нараджэння. Нават калі не надаваць гэтаму вялікага значэння, 30 гадоў."", ""score"": 94.18604651162791, ""norm_ref"": ""такі вось дзень нараджэння нават калі не надаваць гэтаму вялікага значэння трыццаць гадоў"", ""norm_hyp"": ""такі вось дзень нараджэння нават калі не надаваць гэтаму вялікага значэння 30 гадоў""}}"
58,3e056fc4e22bee8.mp3,100.0,"Такой вялікай уяўлялася адлегласць, а потым.","Такой вялікай уяўлялася адлегласць, а потым",processed,correct,batch_gemini-2.5-flash,такой вялікай уяўлялася адлегласць а потым,такой вялікай уяўлялася адлегласць а потым,"{""gemini-2.5-pro"": {""hyp_text"": ""такой вялікай уяўлялася адлегласць, а потым,"", ""score"": 100.0, ""norm_ref"": ""такой вялікай уяўлялася адлегласць а потым"", ""norm_hyp"": ""такой вялікай уяўлялася адлегласць а потым""}, ""gemini-2.5-flash"": {""hyp_text"": ""Такой вялікай уяўлялася адлегласць, а потым"", ""score"": 100.0, ""norm_ref"": ""такой вялікай уяўлялася адлегласць а потым"", ""norm_hyp"": ""такой вялікай уяўлялася адлегласць а потым""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Такой вялікай уяўлялася адлегласць, а потым"", ""score"": 100.0, ""norm_ref"": ""такой вялікай уяўлялася адлегласць а потым"", ""norm_hyp"": ""такой вялікай уяўлялася адлегласць а потым""}}"
59,ebabc02cc4fe24c.mp3,90.2654867256637,"Ой. Абліччы сыкалі, мне здавалася, што не дажыву да дваццаці.","А былі часы, калі мне здавалася, што не дажыву да дваццаці.",processed,incorrect,batch_gemini-2.5-flash,ой абліччы сыкалі мне здавалася што не дажыву да дваццаці,а былі часы калі мне здавалася што не дажыву да дваццаці,"{""gemini-2.5-pro"": {""hyp_text"": ""Ой! Былі часы, калі мне здавалася, што не дажыву да дваццаці."", ""score"": 92.98245614035088, ""norm_ref"": ""ой абліччы сыкалі мне здавалася што не дажыву да дваццаці"", ""norm_hyp"": ""ой былі часы калі мне здавалася што не дажыву да дваццаці""}, ""gemini-2.5-flash"": {""hyp_text"": ""А былі часы, калі мне здавалася, што не дажыву да дваццаці."", ""score"": 90.2654867256637, ""norm_ref"": ""ой абліччы сыкалі мне здавалася што не дажыву да дваццаці"", ""norm_hyp"": ""а былі часы калі мне здавалася што не дажыву да дваццаці""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""А былі часы, калі мне здавалася, што не дажыву да дваццаці."", ""score"": 90.2654867256637, ""norm_ref"": ""ой абліччы сыкалі мне здавалася што не дажыву да дваццаці"", ""norm_hyp"": ""а былі часы калі мне здавалася што не дажыву да дваццаці""}}"
60,084133188e6b072.mp3,100.0,Я дастаў з шуфляды лісток паперы і пачаў падлікі.,Я дастаў з шуфляды лісток паперы і пачаў падлікі.,processed,correct,batch_gemini-2.5-flash,я дастаў з шуфляды лісток паперы і пачаў падлікі,я дастаў з шуфляды лісток паперы і пачаў падлікі,"{""gemini-2.5-pro"": {""hyp_text"": ""Я дастаў з шуфляды лісток паперы і пачаў падлікі."", ""score"": 100.0, ""norm_ref"": ""я дастаў з шуфляды лісток паперы і пачаў падлікі"", ""norm_hyp"": ""я дастаў з шуфляды лісток паперы і пачаў падлікі""}, ""gemini-2.5-flash"": {""hyp_text"": ""Я дастаў з шуфляды лісток паперы і пачаў падлікі."", ""score"": 100.0, ""norm_ref"": ""я дастаў з шуфляды лісток паперы і пачаў падлікі"", ""norm_hyp"": ""я дастаў з шуфляды лісток паперы і пачаў падлікі""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Я дастаў з шуфляды лісток паперы і пачаў падлікі."", ""score"": 100.0, ""norm_ref"": ""я дастаў з шуфляды лісток паперы і пачаў падлікі"", ""norm_hyp"": ""я дастаў з шуфляды лісток паперы і пачаў падлікі""}}"
61,f3df6e6edebe019.mp3,100.0,"Дзяцінства, школа.","Дзяцінства, школа.",processed,correct,batch_gemini-2.5-flash,дзяцінства школа,дзяцінства школа,"{""gemini-2.5-pro"": {""hyp_text"": ""Дзяцінства, школа,"", ""score"": 100.0, ""norm_ref"": ""дзяцінства школа"", ""norm_hyp"": ""дзяцінства школа""}, ""gemini-2.5-flash"": {""hyp_text"": ""Дзяцінства, школа."", ""score"": 100.0, ""norm_ref"": ""дзяцінства школа"", ""norm_hyp"": ""дзяцінства школа""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Дзяцінства, школа."", ""score"": 100.0, ""norm_ref"": ""дзяцінства школа"", ""norm_hyp"": ""дзяцінства школа""}}"
62,01ee8a272200e6f.mp3,100.0,"Гэты кавалак быў далёка, невядома дзе, як яго і не было.","Гэты кавалак быў далёка, невядома дзе, як яго і не было.",processed,correct,batch_gemini-2.5-flash,гэты кавалак быў далёка невядома дзе як яго і не было,гэты кавалак быў далёка невядома дзе як яго і не было,"{""gemini-2.5-pro"": {""hyp_text"": ""гэты кавалак быў далёка, невядома дзе, як яго і не было."", ""score"": 100.0, ""norm_ref"": ""гэты кавалак быў далёка невядома дзе як яго і не было"", ""norm_hyp"": ""гэты кавалак быў далёка невядома дзе як яго і не было""}, ""gemini-2.5-flash"": {""hyp_text"": ""Гэты кавалак быў далёка, невядома дзе, як яго і не было."", ""score"": 100.0, ""norm_ref"": ""гэты кавалак быў далёка невядома дзе як яго і не было"", ""norm_hyp"": ""гэты кавалак быў далёка невядома дзе як яго і не было""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Гэты кавалак быў далёка, невядома дзе, як яго і не было."", ""score"": 100.0, ""norm_ref"": ""гэты кавалак быў далёка невядома дзе як яго і не было"", ""norm_hyp"": ""гэты кавалак быў далёка невядома дзе як яго і не было""}}"
63,c7bc5cf0ec3d1b4.mp3,71.30434782608695,Сапраўднае жыццё пачалося толькі ў тысяча дзевяцьсот шаснаццатым годзе.,Сапраўднае жыццё пачалося толькі ў 1916 годзе.,processed,incorrect,batch_gemini-2.5-flash,сапраўднае жыццё пачалося толькі ў тысяча дзевяцьсот шаснаццатым годзе,сапраўднае жыццё пачалося толькі ў 1916 годзе,"{""gemini-2.5-pro"": {""hyp_text"": ""Сапраўднае жыццё пачалося толькі ў 1916 годзе."", ""score"": 71.30434782608695, ""norm_ref"": ""сапраўднае жыццё пачалося толькі ў тысяча дзевяцьсот шаснаццатым годзе"", ""norm_hyp"": ""сапраўднае жыццё пачалося толькі ў 1916 годзе""}, ""gemini-2.5-flash"": {""hyp_text"": ""Сапраўднае жыццё пачалося толькі ў 1916 годзе."", ""score"": 71.30434782608695, ""norm_ref"": ""сапраўднае жыццё пачалося толькі ў тысяча дзевяцьсот шаснаццатым годзе"", ""norm_hyp"": ""сапраўднае жыццё пачалося толькі ў 1916 годзе""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Сапраўднае жыццё пачалося толькі ў 1916 годзе."", ""score"": 71.30434782608695, ""norm_ref"": ""сапраўднае жыццё пачалося толькі ў тысяча дзевяцьсот шаснаццатым годзе"", ""norm_hyp"": ""сапраўднае жыццё пачалося толькі ў 1916 годзе""}}"
64,94fefe0305381b5.mp3,100.0,Па камандзе вусатага унтэр-афіцэра я трэніраваўся на пляцы за казармай:,Па камандзе вусатага унтэр-афіцэра я трэніраваўся на пляцы за казармай.,processed,correct,batch_gemini-2.5-flash,па камандзе вусатага унтэрафіцэра я трэніраваўся на пляцы за казармай,па камандзе вусатага унтэрафіцэра я трэніраваўся на пляцы за казармай,"{""gemini-2.5-pro"": {""hyp_text"": ""Па камандзе вусатага унтэр-афіцэра я трэніраваўся на пляцы за казармай."", ""score"": 100.0, ""norm_ref"": ""па камандзе вусатага унтэрафіцэра я трэніраваўся на пляцы за казармай"", ""norm_hyp"": ""па камандзе вусатага унтэрафіцэра я трэніраваўся на пляцы за казармай""}, ""gemini-2.5-flash"": {""hyp_text"": ""Па камандзе вусатага унтэр-афіцэра я трэніраваўся на пляцы за казармай."", ""score"": 100.0, ""norm_ref"": ""па камандзе вусатага унтэрафіцэра я трэніраваўся на пляцы за казармай"", ""norm_hyp"": ""па камандзе вусатага унтэрафіцэра я трэніраваўся на пляцы за казармай""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Па камандзе вусатага унтэр-афіцэра я трэніраваўся на пляцы за казармай."", ""score"": 100.0, ""norm_ref"": ""па камандзе вусатага унтэрафіцэра я трэніраваўся на пляцы за казармай"", ""norm_hyp"": ""па камандзе вусатага унтэрафіцэра я трэніраваўся на пляцы за казармай""}}"
65,d422ec972851228.mp3,89.0625,"Я якраз стаў навабранцам, худым, даўгалыгім, мне было васемнаццаць гадоў.","Я якраз стаў навабранцам, худым, даўгалыгім, мне было 18 гадоў.",processed,incorrect,batch_gemini-2.5-flash,я якраз стаў навабранцам худым даўгалыгім мне было васемнаццаць гадоў,я якраз стаў навабранцам худым даўгалыгім мне было 18 гадоў,"{""gemini-2.5-pro"": {""hyp_text"": ""Я якраз стаў навабранцам, худым, даўгалыгім, мне было 18 гадоў."", ""score"": 89.0625, ""norm_ref"": ""я якраз стаў навабранцам худым даўгалыгім мне было васемнаццаць гадоў"", ""norm_hyp"": ""я якраз стаў навабранцам худым даўгалыгім мне было 18 гадоў""}, ""gemini-2.5-flash"": {""hyp_text"": ""Я якраз стаў навабранцам, худым, даўгалыгім, мне было 18 гадоў."", ""score"": 89.0625, ""norm_ref"": ""я якраз стаў навабранцам худым даўгалыгім мне было васемнаццаць гадоў"", ""norm_hyp"": ""я якраз стаў навабранцам худым даўгалыгім мне было 18 гадоў""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Я якраз стаў навабранцам, худым, даўгалыгім, мне было 18 гадоў."", ""score"": 89.0625, ""norm_ref"": ""я якраз стаў навабранцам худым даўгалыгім мне было васемнаццаць гадоў"", ""norm_hyp"": ""я якраз стаў навабранцам худым даўгалыгім мне было 18 гадоў""}}"
66,abad210d6ebe893.mp3,100.0,"Я не ўпакаваў, як след, свой рэчмяшок, і быў пакараны тым,","Я не ўпакаваў, як след, свой рэчмяшок і быў пакараны тым,",processed,correct,batch_gemini-2.5-flash,я не ўпакаваў як след свой рэчмяшок і быў пакараны тым,я не ўпакаваў як след свой рэчмяшок і быў пакараны тым,"{""gemini-2.5-pro"": {""hyp_text"": ""я не ўпакаваў, як след, свой рэчмяшок і быў пакараны тым,"", ""score"": 100.0, ""norm_ref"": ""я не ўпакаваў як след свой рэчмяшок і быў пакараны тым"", ""norm_hyp"": ""я не ўпакаваў як след свой рэчмяшок і быў пакараны тым""}, ""gemini-2.5-flash"": {""hyp_text"": ""Я не ўпакаваў, як след, свой рэчмяшок і быў пакараны тым,"", ""score"": 100.0, ""norm_ref"": ""я не ўпакаваў як след свой рэчмяшок і быў пакараны тым"", ""norm_hyp"": ""я не ўпакаваў як след свой рэчмяшок і быў пакараны тым""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Я не ўпакаваў, як след, свой рэчмяшок і быў пакараны тым,"", ""score"": 100.0, ""norm_ref"": ""я не ўпакаваў як след свой рэчмяшок і быў пакараны тым"", ""norm_hyp"": ""я не ўпакаваў як след свой рэчмяшок і быў пакараны тым""}}"
67,6bb4a14bfccce8c.mp3,98.91304347826086,Аднаго разу ўвечары да мяне ў казарму прыйшла маці. Ёй давялося больш за гадзіну чакаць мяне.,Аднаго разу ўвечары да мяне ў казарму прыйшла маці. І ёй давялося больш за гадзіну чакаць мяне.,processed,correct,batch_gemini-2.5-flash,аднаго разу ўвечары да мяне ў казарму прыйшла маці ёй давялося больш за гадзіну чакаць мяне,аднаго разу ўвечары да мяне ў казарму прыйшла маці і ёй давялося больш за гадзіну чакаць мяне,"{""gemini-2.5-pro"": {""hyp_text"": ""Аднаго разу ўвечары да мяне ў казарму прыйшла маці, і ёй давялося больш за гадзіну чакаць мяне."", ""score"": 98.91304347826086, ""norm_ref"": ""аднаго разу ўвечары да мяне ў казарму прыйшла маці ёй давялося больш за гадзіну чакаць мяне"", ""norm_hyp"": ""аднаго разу ўвечары да мяне ў казарму прыйшла маці і ёй давялося больш за гадзіну чакаць мяне""}, ""gemini-2.5-flash"": {""hyp_text"": ""Аднаго разу ўвечары да мяне ў казарму прыйшла маці. І ёй давялося больш за гадзіну чакаць мяне."", ""score"": 98.91304347826086, ""norm_ref"": ""аднаго разу ўвечары да мяне ў казарму прыйшла маці ёй давялося больш за гадзіну чакаць мяне"", ""norm_hyp"": ""аднаго разу ўвечары да мяне ў казарму прыйшла маці і ёй давялося больш за гадзіну чакаць мяне""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Аднаго разу ўвечары да мяне ў казарму прыйшла маці. І ёй давялося больш за гадзіну чакаць мяне."", ""score"": 98.91304347826086, ""norm_ref"": ""аднаго разу ўвечары да мяне ў казарму прыйшла маці ёй давялося больш за гадзіну чакаць мяне"", ""norm_hyp"": ""аднаго разу ўвечары да мяне ў казарму прыйшла маці і ёй давялося больш за гадзіну чакаць мяне""}}"
68,f132bacdb8ef81c.mp3,100.0,"Яна хацела дапамагчы мне, але ёй не дазволілі. Яна заплакала.","Яна хацела дапамагчы мне, але ёй не дазволілі. Яна заплакала.",processed,correct,batch_gemini-2.5-flash,яна хацела дапамагчы мне але ёй не дазволілі яна заплакала,яна хацела дапамагчы мне але ёй не дазволілі яна заплакала,"{""gemini-2.5-pro"": {""hyp_text"": ""Яна хацела дапамагчы мне, але ёй не дазволілі. Яна заплакала."", ""score"": 100.0, ""norm_ref"": ""яна хацела дапамагчы мне але ёй не дазволілі яна заплакала"", ""norm_hyp"": ""яна хацела дапамагчы мне але ёй не дазволілі яна заплакала""}, ""gemini-2.5-flash"": {""hyp_text"": ""Яна хацела дапамагчы мне, але ёй не дазволілі. Яна заплакала."", ""score"": 100.0, ""norm_ref"": ""яна хацела дапамагчы мне але ёй не дазволілі яна заплакала"", ""norm_hyp"": ""яна хацела дапамагчы мне але ёй не дазволілі яна заплакала""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Яна хацела дапамагчы мне, але ёй не дазволілі. Яна заплакала."", ""score"": 100.0, ""norm_ref"": ""яна хацела дапамагчы мне але ёй не дазволілі яна заплакала"", ""norm_hyp"": ""яна хацела дапамагчы мне але ёй не дазволілі яна заплакала""}}"
