id,path,score,ref_text,hyp_text,status,verification_status,model_used,norm_ref,norm_hyp,model_results
172,ac8fee0b2aa483c.mp3,100.0,"Дзень гэты прайшоў таксама, як і шмат іншых папярэдніх дзён.","Дзень гэты прайшоў таксама, як і шмат іншых папярэдніх дзён.",processed,correct,manual,дзень гэты прайшоў таксама як і шмат іншых папярэдніх дзён,дзень гэты прайшоў таксама як і шмат іншых папярэдніх дзён,"{""imported_csv"": {""hyp_text"": ""Дзень гэты прайшоў таксама, як і шмат іншых папярэдніх дзён."", ""score"": 100.0, ""norm_ref"": ""дзень гэты прайшоў гэтаксама як і шмат іншых папярэдніх дзён"", ""norm_hyp"": ""дзень гэты прайшоў таксама як і шмат іншых папярэдніх дзён""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Дзень гэты прайшоў так сама як і шмат іншых папярэдніх дзён."", ""score"": 99.14529914529915, ""norm_ref"": ""дзень гэты прайшоў гэтаксама як і шмат іншых папярэдніх дзён"", ""norm_hyp"": ""дзень гэты прайшоў так сама як і шмат іншых папярэдніх дзён""}, ""gemini-2.5-flash"": {""hyp_text"": ""Дзень гэты прайшоў таксама, як і шмат іншых папярэдніх дзён."", ""score"": 100.0, ""norm_ref"": ""дзень гэты прайшоў гэтаксама як і шмат іншых папярэдніх дзён"", ""norm_hyp"": ""дзень гэты прайшоў таксама як і шмат іншых папярэдніх дзён""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Дзень гэты прайшоў таксама, як і шмат іншых папярэдніх дзён."", ""score"": 100.0, ""norm_ref"": ""дзень гэты прайшоў гэтаксама як і шмат іншых папярэдніх дзён"", ""norm_hyp"": ""дзень гэты прайшоў таксама як і шмат іншых папярэдніх дзён""}, ""gemini-2.5-pro"": {""hyp_text"": ""Дзень гэты прайшоў так сама, як і шмат іншых папярэдніх дзён."", ""score"": 99.14529914529915, ""norm_ref"": ""дзень гэты прайшоў гэтаксама як і шмат іншых папярэдніх дзён"", ""norm_hyp"": ""дзень гэты прайшоў так сама як і шмат іншых папярэдніх дзён""}, ""gemini-3-pro-preview"": {""hyp_text"": ""Дзень гэты прайшоў таксама, як і шмат іншых папярэдніх дзён."", ""score"": 100.0, ""norm_ref"": ""дзень гэты прайшоў гэтаксама як і шмат іншых папярэдніх дзён"", ""norm_hyp"": ""дзень гэты прайшоў таксама як і шмат іншых папярэдніх дзён""}, ""imported_manual"": {""hyp_text"": ""Дзень гэты прайшоў таксама, як і шмат іншых папярэдніх дзён."", ""score"": 100.0, ""norm_ref"": ""дзень гэты прайшоў таксама як і шмат іншых папярэдніх дзён"", ""norm_hyp"": ""дзень гэты прайшоў таксама як і шмат іншых папярэдніх дзён""}}"
173,55e1cde164ab35e.mp3,100.0,"Падарожныя моўчкі ішлі па абледзянелай прасторы,",Падарожныя моўчкі ішлі па абледзянелай прасторы,processed,correct,gemini-2.5-flash,падарожныя моўчкі ішлі па абледзянелай прасторы,падарожныя моўчкі ішлі па абледзянелай прасторы,"{""imported_csv"": {""hyp_text"": ""Падарожныя моўчкі ішлі па аблядзенелай прасторы"", ""score"": 95.74, ""norm_ref"": ""падарожныя моўчкі ішлі па абледзянелай прасторы"", ""norm_hyp"": ""падарожныя моўчкі ішлі па аблядзенелай прасторы""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Падарожныя моўчкі ішлі па абляднелай прасторы"", ""score"": 95.65217391304348, ""norm_ref"": ""падарожныя моўчкі ішлі па абледзянелай прасторы"", ""norm_hyp"": ""падарожныя моўчкі ішлі па абляднелай прасторы""}, ""gemini-2.5-flash"": {""hyp_text"": ""Падарожныя моўчкі ішлі па абледзянелай прасторы"", ""score"": 100.0, ""norm_ref"": ""падарожныя моўчкі ішлі па абледзянелай прасторы"", ""norm_hyp"": ""падарожныя моўчкі ішлі па абледзянелай прасторы""}, ""imported_gemini-2.5-flash"": {""hyp_text"": ""Падарожныя моўчкі ішлі па абледзянелай прасторы"", ""score"": 100.0, ""norm_ref"": ""падарожныя моўчкі ішлі па абледзянелай прасторы"", ""norm_hyp"": ""падарожныя моўчкі ішлі па абледзянелай прасторы""}}"
174,cc65e90004ba82b.mp3,100.0,"З надыходам цемнаты, калі праследавальнікі на гэты раз падышлі бліжэй, выццё пачулася амаль побач.","З надыходам цемнаты, калі праследавальнікі на гэты раз падышлі бліжэй, выццё пачулася амаль побач,",processed,correct,imported_csv,з надыходам цемнаты калі праследавальнікі на гэты раз падышлі бліжэй выццё пачулася амаль побач,з надыходам цемнаты калі праследавальнікі на гэты раз падышлі бліжэй выццё пачулася амаль побач,"{""imported_csv"": {""hyp_text"": ""З надыходам цемнаты, калі праследавальнікі на гэты раз падышлі бліжэй, выццё пачулася амаль побач,"", ""score"": 100.0, ""norm_ref"": ""з надыходам цемнаты калі праследавальнікі на гэты раз падышлі бліжэй выццё пачулася амаль побач"", ""norm_hyp"": ""з надыходам цемнаты калі праследавальнікі на гэты раз падышлі бліжэй выццё пачулася амаль побач""}}"
175,38199848e64f75d.mp3,100.0,"Ну, бязмозглыя стварэнні."," Ну, бязмозглыя стварэнні!",processed,correct,imported_csv,ну бязмозглыя стварэнні,ну бязмозглыя стварэнні,"{""imported_csv"": {""hyp_text"": "" Ну, бязмозглыя стварэнні!"", ""score"": 100.0, ""norm_ref"": ""ну бязмозглыя стварэнні"", ""norm_hyp"": ""ну бязмозглыя стварэнні""}}"
176,15a3ccc651fe0e5.mp3,99.5475113122172,"Сабакі трывожыліся, дрыжэлі ад страху і ў паніцы зноў блыталі пастронкі, прыгнятаючы гэтым і без таго падаўленых","Сабакі трывожыліся, дрыжэлі ад страху і ў паніцы зноў блыталі па стронкі, прыгнятаючы гэтым і без таго падаўленых",processed,correct,imported_csv,сабакі трывожыліся дрыжэлі ад страху і ў паніцы зноў блыталі пастронкі прыгнятаючы гэтым і без таго падаўленых,сабакі трывожыліся дрыжэлі ад страху і ў паніцы зноў блыталі па стронкі прыгнятаючы гэтым і без таго падаўленых,"{""imported_csv"": {""hyp_text"": ""Сабакі трывожыліся, дрыжэлі ад страху і ў паніцы зноў блыталі па стронкі, прыгнятаючы гэтым і без таго падаўленых"", ""score"": 99.5475113122172, ""norm_ref"": ""сабакі трывожыліся дрыжэлі ад страху і ў паніцы зноў блыталі пастронкі прыгнятаючы гэтым і без таго падаўленых"", ""norm_hyp"": ""сабакі трывожыліся дрыжэлі ад страху і ў паніцы зноў блыталі па стронкі прыгнятаючы гэтым і без таго падаўленых""}}"
177,b18a0e097dd29d2.mp3,100.0,"Цяпер ужо нікуды не дзенецеся, сказаў Біл.","Цяпер ужо нікуды не дзенецеся, — сказаў Біл.",processed,correct,gemini-3-flash-preview,цяпер ужо нікуды не дзенецеся сказаў біл,цяпер ужо нікуды не дзенецеся сказаў біл,"{""imported_csv"": {""hyp_text"": "" Цяпер ужо нікуды не аддзенецеся,  сказаў Біл."", ""score"": 97.56, ""norm_ref"": ""цяпер ужо нікуды не дзенецеся сказаў біл"", ""norm_hyp"": ""цяпер ужо нікуды не аддзенецеся сказаў біл""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Цэпер ужо нікуды не дзенецеся, сказаў Біл."", ""score"": 97.5, ""norm_ref"": ""цяпер ужо нікуды не дзенецеся сказаў біл"", ""norm_hyp"": ""цэпер ужо нікуды не дзенецеся сказаў біл""}, ""gemini-2.5-flash"": {""hyp_text"": ""Цяпер ужо нікуды не аддзенецеся, сказаў Біл."", ""score"": 97.5609756097561, ""norm_ref"": ""цяпер ужо нікуды не дзенецеся сказаў біл"", ""norm_hyp"": ""цяпер ужо нікуды не аддзенецеся сказаў біл""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Цяпер ужо нікуды не дзенецеся, — сказаў Біл."", ""score"": 100.0, ""norm_ref"": ""цяпер ужо нікуды не дзенецеся сказаў біл"", ""norm_hyp"": ""цяпер ужо нікуды не дзенецеся сказаў біл""}, ""imported_gemini-3-flash-preview"": {""hyp_text"": ""Цяпер ужо нікуды не дзенецеся, — сказаў Біл."", ""score"": 100.0, ""norm_ref"": ""цяпер ужо нікуды не дзенецеся сказаў біл"", ""norm_hyp"": ""цяпер ужо нікуды не дзенецеся сказаў біл""}}"
178,930b00aee8e35d7.mp3,100.0,Генры кінуў гатаваць і падышоў паглядзець.,Генры кінуў гатаваць і падышоў паглядзець.,processed,correct,imported_csv,генры кінуў гатаваць і падышоў паглядзець,генры кінуў гатаваць і падышоў паглядзець,"{""imported_csv"": {""hyp_text"": ""Генры кінуў гатаваць і падышоў паглядзець."", ""score"": 100.0, ""norm_ref"": ""генры кінуў гатаваць і падышоў паглядзець"", ""norm_hyp"": ""генры кінуў гатаваць і падышоў паглядзець""}}"
179,f45d69c3aca009d.mp3,100.0,На шыю кожнаму сабаку ён надзеў скураную пятлю.,на шыю кожнаму сабаку ён надзеў скураную пятлю,processed,correct,imported_csv,на шыю кожнаму сабаку ён надзеў скураную пятлю,на шыю кожнаму сабаку ён надзеў скураную пятлю,"{""imported_csv"": {""hyp_text"": ""на шыю кожнаму сабаку ён надзеў скураную пятлю"", ""score"": 100.0, ""norm_ref"": ""на шыю кожнаму сабаку ён надзеў скураную пятлю"", ""norm_hyp"": ""на шыю кожнаму сабаку ён надзеў скураную пятлю""}}"
180,8868187b6ae632b.mp3,100.0,"Да пятлі, каб сабака не мог дастаць яе зубамі,",Да пятлі каб сабака не мог дастаць яе зубамі,processed,correct,imported_csv,да пятлі каб сабака не мог дастаць яе зубамі,да пятлі каб сабака не мог дастаць яе зубамі,"{""imported_csv"": {""hyp_text"": ""Да пятлі каб сабака не мог дастаць яе зубамі"", ""score"": 100.0, ""norm_ref"": ""да пятлі каб сабака не мог дастаць яе зубамі"", ""norm_hyp"": ""да пятлі каб сабака не мог дастаць яе зубамі""}}"
181,00bc46befdfcc3d.mp3,98.82352941176471,"Яго таварыш не толькі прывязаў сабак, але прымацаваў іх па-індыйскаму спосабу да палак.","Яго таварыш не толькі прывязаў сабака, але прымацаваў іх па індыйскаму спосабу да палак.",processed,correct,imported_gemini-2.5-flash-lite,яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндыйскаму спосабу да палак,яго таварыш не толькі прывязаў сабака але прымацаваў іх па індыйскаму спосабу да палак,"{""imported_csv"": {""hyp_text"": ""Яго таварыш не толькі прывязаў сабак, але прымацаваў іх па індзейскаму спосабу да палок."", ""score"": 97.08, ""norm_ref"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндыйскаму спосабу да палак"", ""norm_hyp"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх па індзейскаму спосабу да палок""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Яго таварыш не толькі прывязаў сабака, але прымацаваў іх па індыйскаму спосабу да палак."", ""score"": 98.82352941176471, ""norm_ref"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндыйскаму спосабу да палак"", ""norm_hyp"": ""яго таварыш не толькі прывязаў сабака але прымацаваў іх па індыйскаму спосабу да палак""}, ""gemini-2.5-flash"": {""hyp_text"": ""Его таварыш не толькі прывязаў сабак, але прымацаваў іх па індзейскаму спосабу да палак."", ""score"": 96.47058823529412, ""norm_ref"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндыйскаму спосабу да палак"", ""norm_hyp"": ""его таварыш не толькі прывязаў сабак але прымацаваў іх па індзейскаму спосабу да палак""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Яго таварыш не толькі прывязаў сабак, але прымацаваў іх па-індзейску спосабу да палак."", ""score"": 97.0059880239521, ""norm_ref"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндыйскаму спосабу да палак"", ""norm_hyp"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндзейску спосабу да палак""}, ""gemini-2.5-pro"": {""hyp_text"": ""Яго таварыш не толькі прывязаў сабак, але прымацаваў іх па-індзейскаму спосабу да палак."", ""score"": 98.22485207100591, ""norm_ref"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндыйскаму спосабу да палак"", ""norm_hyp"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндзейскаму спосабу да палак""}, ""gemini-3-pro-preview"": {""hyp_text"": ""Яго таварыш не толькі прывязаў сабак, але прымацаваў іх па-індзейскаму спосабу да палак."", ""score"": 98.22485207100591, ""norm_ref"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндыйскаму спосабу да палак"", ""norm_hyp"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндзейскаму спосабу да палак""}, ""imported_gemini-2.5-flash-lite"": {""hyp_text"": ""Яго таварыш не толькі прывязаў сабака, але прымацаваў іх па індыйскаму спосабу да палак."", ""score"": 98.82352941176472, ""norm_ref"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндыйскаму спосабу да палак"", ""norm_hyp"": ""яго таварыш не толькі прывязаў сабака але прымацаваў іх па індыйскаму спосабу да палак""}, ""imported_imported_gemini-2.5-flash-lite"": {""hyp_text"": ""Яго таварыш не толькі прывязаў сабака, але прымацаваў іх па індыйскаму спосабу да палак."", ""score"": 98.82352941176471, ""norm_ref"": ""яго таварыш не толькі прывязаў сабак але прымацаваў іх паіндыйскаму спосабу да палак"", ""norm_hyp"": ""яго таварыш не толькі прывязаў сабака але прымацаваў іх па індыйскаму спосабу да палак""}}"
182,f87e222c4f068e7.mp3,100.0,"Сабакі не маглі перагрызці рэмень каля шыі,","Сабакі не маглі перагрызці рэмень каля шыі,",processed,correct,imported_csv,сабакі не маглі перагрызці рэмень каля шыі,сабакі не маглі перагрызці рэмень каля шыі,"{""imported_csv"": {""hyp_text"": ""Сабакі не маглі перагрызці рэмень каля шыі,"", ""score"": 100.0, ""norm_ref"": ""сабакі не маглі перагрызці рэмень каля шыі"", ""norm_hyp"": ""сабакі не маглі перагрызці рэмень каля шыі""}}"
183,5174352ebe171ae.mp3,100.0,Другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала.,другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала.,processed,correct,gemini-2.5-pro,другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала,другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала,"{""imported_csv"": {""hyp_text"": ""Другі канец быў прымацаваны скураным рэмнем да загнанага ў зямлю кола."", ""score"": 97.84, ""norm_ref"": ""другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала"", ""norm_hyp"": ""другі канец быў прымацаваны скураным рэмнем да загнанага ў зямлю кола""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Дарогі канец быў прымацаваны скураным рамянём да загнанага ў зямлю кала."", ""score"": 93.61702127659575, ""norm_ref"": ""другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала"", ""norm_hyp"": ""дарогі канец быў прымацаваны скураным рамянём да загнанага ў зямлю кала""}, ""gemini-2.5-flash"": {""hyp_text"": ""Доўгі канец быў прыматаваны скураным раменем да загнанага ў зямлю кала."", ""score"": 94.28571428571428, ""norm_ref"": ""другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала"", ""norm_hyp"": ""доўгі канец быў прыматаваны скураным раменем да загнанага ў зямлю кала""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Другі канец быў прымацаваны скураным рамянём да загнанага ў зямлю кала."", ""score"": 95.71428571428572, ""norm_ref"": ""другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала"", ""norm_hyp"": ""другі канец быў прымацаваны скураным рамянём да загнанага ў зямлю кала""}, ""gemini-2.5-pro"": {""hyp_text"": ""другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала."", ""score"": 100.0, ""norm_ref"": ""другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала"", ""norm_hyp"": ""другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала""}, ""imported_gemini-2.5-pro"": {""hyp_text"": ""другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала."", ""score"": 100.0, ""norm_ref"": ""другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала"", ""norm_hyp"": ""другі канец быў прымацаваны скураным рэменем да загнанага ў зямлю кала""}}"
184,ecc0d339b162585.mp3,100.0,Генры ўхвальна кіўнуў галавой.,Генры ўхвальна кіўнуў галавой.,processed,correct,imported_csv,генры ўхвальна кіўнуў галавой,генры ўхвальна кіўнуў галавой,"{""imported_csv"": {""hyp_text"": ""Генры ўхвальна кіўнуў галавой."", ""score"": 100.0, ""norm_ref"": ""генры ўхвальна кіўнуў галавой"", ""norm_hyp"": ""генры ўхвальна кіўнуў галавой""}}"
185,672361f0a34ae1c.mp3,98.21428571428571,"Аднавухага толькі такім чынам і можна стрымаць, сказаў ён.","Аднавохага. Толькі такім чынам і можна стрымаць, - сказаў ён.",processed,correct,manual,аднавухага толькі такім чынам і можна стрымаць сказаў ён,аднавохага толькі такім чынам і можна стрымаць сказаў ён,"{""imported_csv"": {""hyp_text"": "" Хм, аднавухага! Толькі такім чынам і можна стрымаць,  сказаў ён."", ""score"": 97.39, ""norm_ref"": ""аднавухага толькі такім чынам і можна стрымаць сказаў ён"", ""norm_hyp"": ""хм аднавухага толькі такім чынам і можна стрымаць сказаў ён""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Ад аднаго вуха. Толькі такім чынам і можна стрымаць, сказаў ён."", ""score"": 93.10344827586206, ""norm_ref"": ""аднавухага толькі такім чынам і можна стрымаць сказаў ён"", ""norm_hyp"": ""ад аднаго вуха толькі такім чынам і можна стрымаць сказаў ён""}, ""gemini-2.5-flash"": {""hyp_text"": ""Аднавокага. Толькі такім чынам і можна стрымаць, сказаў ён."", ""score"": 96.42857142857143, ""norm_ref"": ""аднавухага толькі такім чынам і можна стрымаць сказаў ён"", ""norm_hyp"": ""аднавокага толькі такім чынам і можна стрымаць сказаў ён""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Ад воха-ха! Толькі такім чынам і можна стрымаць, — сказаў ён."", ""score"": 93.69369369369369, ""norm_ref"": ""аднавухага толькі такім чынам і можна стрымаць сказаў ён"", ""norm_hyp"": ""ад вохаха толькі такім чынам і можна стрымаць сказаў ён""}, ""gemini-2.5-pro"": {""hyp_text"": ""Error: 'NoneType' object has no attribute 'strip'"", ""score"": 12.0, ""norm_ref"": ""аднавухага толькі такім чынам і можна стрымаць сказаў ён"", ""norm_hyp"": ""error nonetype object has no attribute strip""}, ""gemini-3-pro-preview"": {""hyp_text"": ""Гэ, аднаго Ха-ха толькі такім чынам і можна стрымаць, — сказаў ён."", ""score"": 91.37931034482759, ""norm_ref"": ""аднавухага толькі такім чынам і можна стрымаць сказаў ён"", ""norm_hyp"": ""гэ аднаго хаха толькі такім чынам і можна стрымаць сказаў ён""}, ""imported_gemini-2.5-pro"": {""hyp_text"": ""Аднавохага. Толькі такім чынам і можна стрымаць, - сказаў ён."", ""score"": 98.21428571428572, ""norm_ref"": ""аднавухага толькі такім чынам і можна стрымаць сказаў ён"", ""norm_hyp"": ""аднавохага толькі такім чынам і можна стрымаць сказаў ён""}, ""imported_imported_gemini-2.5-pro"": {""hyp_text"": ""Аднавохага. Толькі такім чынам і можна стрымаць, - сказаў ён."", ""score"": 98.21428571428571, ""norm_ref"": ""аднавухага толькі такім чынам і можна стрымаць сказаў ён"", ""norm_hyp"": ""аднавохага толькі такім чынам і можна стрымаць сказаў ён""}, ""imported_manual"": {""hyp_text"": ""Аднавохага. Толькі такім чынам і можна стрымаць, - сказаў ён."", ""score"": 98.21428571428571, ""norm_ref"": ""аднавухага толькі такім чынам і можна стрымаць сказаў ён"", ""norm_hyp"": ""аднавохага толькі такім чынам і можна стрымаць сказаў ён""}}"
186,37b5fbf0ead4d84.mp3,100.0,Ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй.,"Ён як нажом скуру зубамі рэжа, і амаль з такой жа быстрынёй.",processed,correct,gemini-3-pro-preview,ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй,ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй,"{""imported_csv"": {""hyp_text"": ""І ён і к ножам скуру зубамі рэжа і амаль з такой жа хуткасцю."", ""score"": 79.66, ""norm_ref"": ""ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй"", ""norm_hyp"": ""і ён і к ножам скуру зубамі рэжа і амаль з такой жа хуткасцю""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Ён як нажом з куру зубамі рэжа і амаль з такой жа быстрынёй."", ""score"": 97.43589743589743, ""norm_ref"": ""ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй"", ""norm_hyp"": ""ён як нажом з куру зубамі рэжа і амаль з такой жа быстрынёй""}, ""gemini-2.5-flash"": {""hyp_text"": ""Ён як нажом скуру зубамі рэжа і амаль з такой жа быстрыной."", ""score"": 98.27586206896551, ""norm_ref"": ""ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй"", ""norm_hyp"": ""ён як нажом скуру зубамі рэжа і амаль з такой жа быстрыной""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Яны кнажом скуру з зубамі рэжуць і амаль з такой жа быстрынёй."", ""score"": 90.75630252100841, ""norm_ref"": ""ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй"", ""norm_hyp"": ""яны кнажом скуру з зубамі рэжуць і амаль з такой жа быстрынёй""}, ""gemini-2.5-pro"": {""hyp_text"": ""Ён як нажом скуру з зубамі рэжа, і амаль з такой жа быстрынёй."", ""score"": 98.30508474576271, ""norm_ref"": ""ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй"", ""norm_hyp"": ""ён як нажом скуру з зубамі рэжа і амаль з такой жа быстрынёй""}, ""gemini-3-pro-preview"": {""hyp_text"": ""Ён як нажом скуру зубамі рэжа, і амаль з такой жа быстрынёй."", ""score"": 100.0, ""norm_ref"": ""ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй"", ""norm_hyp"": ""ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй""}, ""imported_gemini-3-pro-preview"": {""hyp_text"": ""Ён як нажом скуру зубамі рэжа, і амаль з такой жа быстрынёй."", ""score"": 100.0, ""norm_ref"": ""ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй"", ""norm_hyp"": ""ён як нажом скуру зубамі рэжа і амаль з такой жа быстрынёй""}}"
187,b172c72ca15c405.mp3,100.0,"А так да раніцы ўсе цэлыя будуць. Ну, яшчэ б, сказаў Біл.",А так да раніцы ўсе цэлыя будуць ну яшчэ б сказаў біл,processed,correct,imported_csv,а так да раніцы ўсе цэлыя будуць ну яшчэ б сказаў біл,а так да раніцы ўсе цэлыя будуць ну яшчэ б сказаў біл,"{""imported_csv"": {""hyp_text"": ""А так да раніцы ўсе цэлыя будуць ну яшчэ б сказаў біл"", ""score"": 100.0, ""norm_ref"": ""а так да раніцы ўсе цэлыя будуць ну яшчэ б сказаў біл"", ""norm_hyp"": ""а так да раніцы ўсе цэлыя будуць ну яшчэ б сказаў біл""}}"
188,c37d245e154ba0d.mp3,99.00990099009901,"Калі хоць адзін прападзе, я заўтра ад кавы адмоўлюся.","Калі хоць адзін прападе, я заўтра ад кавы адмоўлюся.",processed,correct,gemini-2.5-flash-lite,калі хоць адзін прападзе я заўтра ад кавы адмоўлюся,калі хоць адзін прападе я заўтра ад кавы адмоўлюся,"{""imported_csv"": {""hyp_text"": ""калі хоць адзін прападем я заўтра ад кавы адмовлюся"", ""score"": 96.08, ""norm_ref"": ""калі хоць адзін прападзе я заўтра ад кавы адмоўлюся"", ""norm_hyp"": ""калі хоць адзін прападем я заўтра ад кавы адмовлюся""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Калі хоць адзін прападе, я заўтра ад кавы адмоўлюся."", ""score"": 99.00990099009901, ""norm_ref"": ""калі хоць адзін прападзе я заўтра ад кавы адмоўлюся"", ""norm_hyp"": ""калі хоць адзін прападе я заўтра ад кавы адмоўлюся""}, ""imported_gemini-2.5-flash-lite"": {""hyp_text"": ""Калі хоць адзін прападе, я заўтра ад кавы адмоўлюся."", ""score"": 99.00990099009901, ""norm_ref"": ""калі хоць адзін прападзе я заўтра ад кавы адмоўлюся"", ""norm_hyp"": ""калі хоць адзін прападе я заўтра ад кавы адмоўлюся""}}"
189,31a1738e1bdb47c.mp3,98.33333333333333,"Ух, пальнуць бы ў іх разок-другі, хутка б пашану да нас адчулі.","Ух, пальнуць бы ў іх разок другія. Хутка б пашану да нас адчулі.",processed,correct,manual,ух пальнуць бы ў іх разокдругі хутка б пашану да нас адчулі,ух пальнуць бы ў іх разок другія хутка б пашану да нас адчулі,"{""imported_csv"": {""hyp_text"": ""Ух, пальнуць бы ў іх разок другія. Хутка б пашану да нас адчулі."", ""score"": 98.33333333333333, ""norm_ref"": ""ух пальнуць бы ў іх разокдругі хутка б пашану да нас адчулі"", ""norm_hyp"": ""ух пальнуць бы ў іх разок другія хутка б пашану да нас адчулі""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Ух, пальнуць бы ў іх разок-другі, хутка пашану да нас адчулі б."", ""score"": 96.61016949152543, ""norm_ref"": ""ух пальнуць бы ў іх разокдругі хутка б пашану да нас адчулі"", ""norm_hyp"": ""ух пальнуць бы ў іх разокдругі хутка пашану да нас адчулі б""}, ""imported_manual"": {""hyp_text"": ""Ух, пальнуць бы ў іх разок другія. Хутка б пашану да нас адчулі."", ""score"": 98.33333333333333, ""norm_ref"": ""ух пальнуць бы ў іх разокдругі хутка б пашану да нас адчулі"", ""norm_hyp"": ""ух пальнуць бы ў іх разок другія хутка б пашану да нас адчулі""}}"
190,e8c3a0ecfe52b81.mp3,100.0,Ну? Бачыў? Вунь таго.,"Ну, бачыў вунь таго...",processed,correct,gemini-3-pro-preview,ну бачыў вунь таго,ну бачыў вунь таго,"{""imported_csv"": {""hyp_text"": "" Ну, мачыў! Ун, тваё!"", ""score"": 76.47, ""norm_ref"": ""ну бачыў вунь таго"", ""norm_hyp"": ""ну мачыў ун тваё""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Не бачыў, вось таго."", ""score"": 83.33333333333334, ""norm_ref"": ""ну бачыў вунь таго"", ""norm_hyp"": ""не бачыў вось таго""}, ""gemini-2.5-flash"": {""hyp_text"": ""Но, бачыў, вон таго."", ""score"": 85.71428571428572, ""norm_ref"": ""ну бачыў вунь таго"", ""norm_hyp"": ""но бачыў вон таго""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Ну, бачыў, вон таго."", ""score"": 91.42857142857143, ""norm_ref"": ""ну бачыў вунь таго"", ""norm_hyp"": ""ну бачыў вон таго""}, ""gemini-2.5-pro"": {""hyp_text"": ""Ну, бачыў, вон таго."", ""score"": 91.42857142857143, ""norm_ref"": ""ну бачыў вунь таго"", ""norm_hyp"": ""ну бачыў вон таго""}, ""gemini-3-pro-preview"": {""hyp_text"": ""Ну, бачыў вунь таго..."", ""score"": 100.0, ""norm_ref"": ""ну бачыў вунь таго"", ""norm_hyp"": ""ну бачыў вунь таго""}, ""imported_gemini-3-pro-preview"": {""hyp_text"": ""Ну, бачыў вунь таго..."", ""score"": 100.0, ""norm_ref"": ""ну бачыў вунь таго"", ""norm_hyp"": ""ну бачыў вунь таго""}}"
