id,path,model_name,hyp_text,score,is_best,ref_text
174,4d9324c966bd1f9.mp3,imported_gemini-3-flash-preview,"І ўсё. Ну тузанулі адзін аднаго, я разняў і ўсё.",100.0,True,"І ўсё? Ну, тузанулі адзін аднаго, я разняў і ўсё."
175,a487b955619d485.mp3,imported_manual,"А-а, хто з вас быў батум? Ты ці",75.40983606557377,False,"А хто з вас балбатун, ты ці Бабкоў?"
175,a487b955619d485.mp3,gemini-2.5-flash,А хто з вас балбатун? Ты ці,88.13559322033898,True,"А хто з вас балбатун, ты ці Бабкоў?"
175,a487b955619d485.mp3,gemini-2.5-pro,"А-а, хто з вас быў батум? Ты ці",75.40983606557377,False,"А хто з вас балбатун, ты ці Бабкоў?"
176,c018c0359fd8f73.mp3,imported_gemini-2.5-pro,Бабкоў? Пятро паціснуў плячамі.,100.0,True,Бабкоў? Пятро паціснуў плячамі.
176,c018c0359fd8f73.mp3,gemini-2.5-flash,Error: 'NoneType' object has no attribute 'strip',8.21917808219178,False,Бабкоў? Пятро паціснуў плячамі.
176,c018c0359fd8f73.mp3,gemini-2.5-pro,папкоў. Пятро паціснуў плячамі.,93.10344827586206,False,Бабкоў? Пятро паціснуў плячамі.
177,74f82d03e6c6475.mp3,imported_gemini-2.5-pro,Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа.,100.0,True,Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа.
177,74f82d03e6c6475.mp3,gemini-2.5-flash,Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа.,100.0,False,Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа.
177,74f82d03e6c6475.mp3,gemini-2.5-pro,Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа.,100.0,False,Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа.
178,ac35c79b51e66d4.mp3,imported_gemini-2.5-pro,"каб была.
Каб духу яго не было.",81.63265306122449,False,Каб духу яго не было.
178,ac35c79b51e66d4.mp3,gemini-2.5-flash,кабыла. Каб духу яго не было,85.1063829787234,True,Каб духу яго не было.
178,ac35c79b51e66d4.mp3,gemini-2.5-pro,"каб была, каб духу яго не было.",81.63265306122449,False,Каб духу яго не было.
179,c6d0d18ad704ee2.mp3,imported_csv,Ясна! Пятра здзівіў такі нечаканы пераход.,100.0,True,Ясна? Пятра здзівіў такі нечаканы пераход.
180,bce824f35462446.mp3,imported_manual,"Нічым не заўважыў яго здзіўленне, сказаў: Уладзімір Іванавіч растлумачыць, што да чаго, і глянуў на гадзіннік.",95.23809523809523,True,"Анісімаў заўважыў яго здзіўленне, сказаў: Уладзімір Іванавіч растлумачыць, што да чаго, і глянуў на гадзіннік."
181,efc7e202d8cc909.mp3,imported_gemini-2.5-pro,"За тры дні кабасветнік усё пасеяў, усё насенне.",98.9010989010989,True,"За тры дні, каб Асветнік усё пасеяў, усё насенне."
182,448a93f19df129d.mp3,imported_csv,У пятніцу сам праверу.,100.0,True,У пятніцу сам праверу.
183,bb2feaef7a5090e.mp3,imported_csv,"Мабілізуйце людзей на праполку, правядзіце сходы.",100.0,True,"Мабілізуйце людзей на праполку, правядзіце сходы."
184,b31260bde0c4cd2.mp3,imported_manual,"Работать треба, а не міфы расказваць. Ясна?",95.0,True,"Работаць трэба, а не міфы расказваць, ясна?"
185,7a60112a17212b4.mp3,imported_gemini-2.5-flash,"Аднак хораша ўсміхнуўся, працягнуў руку.",100.0,True,"Аднак хораша ўсміхнуўся, працягнуў руку"
186,05c6412e7159448.mp3,imported_gemini-2.5-flash,"Ну, будзь здароў, карась-ідэаліст.",100.0,True,"Ну, будзь здароў, карась-ідэаліст."
187,1964296f6153e4b.mp3,imported_gemini-2.5-flash,І моцна сціснуў Пятрову гарачую і потную ад нервовай узбуджанасці.,100.0,True,і моцна сціснуў Пятрову гарачую і потную ад нервовай узбуджанасці.
188,526b68ebe83ca24.mp3,imported_csv,"Тое, што зрабіў стары",100.0,True,"Тое, што зрабіў стары,"
189,d483f47a7f71476.mp3,imported_gemini-2.5-flash-lite,"У мяне да чорта спраў. Лялькевіч сказаў Пятру, калі яны перайшлі ў яго кабінет.",100.0,True,"У мяне да чорта спраў. Лялькевіч сказаў Пятру, калі яны перайшлі ў яго кабінет."
190,3ad1afc5dd43552.mp3,imported_csv,з якой маглі ўдарыць па табе.,100.0,True,з якой маглі ўдарыць па табе.
191,57a5882b5a6b70d.mp3,imported_csv,"На фронце называлася: ""Закрыць амбразуру,",100.0,True,"на фронце называлася закрыць амбразуру,"
192,a4528d83a748822.mp3,imported_manual,Нарыгі,62.5,True,"Анры Гіёмэ,"
193,92bdf83f45ce671.mp3,imported_csv,Кніга Антуана дэ Сэнт-Экзюперы,100.0,True,Кніга Антуана дэ Сэнт-Экзюперы.
194,01249a6617f87bc.mp3,imported_csv,Планета людзей.,100.0,True,Планета людзей.
195,e94eef7b84955e5.mp3,imported_gemini-2.5-pro,Пераклад з французскай мовы Нэны Мацяш.,97.36842105263158,True,Пераклад з французскай мовы Ніны Мацяш.
195,e94eef7b84955e5.mp3,gemini-2.5-flash,Пераклад з французскай мовы не немацяж.,89.47368421052632,False,Пераклад з французскай мовы Ніны Мацяш.
195,e94eef7b84955e5.mp3,gemini-2.5-pro,Пераклад з французскай мовы Нены Мацяш.,97.36842105263158,False,Пераклад з французскай мовы Ніны Мацяш.
196,cb8531871679b10.mp3,imported_csv,Бо зямля не паддаецца нам.,100.0,True,Бо зямля не паддаецца нам.
197,f6aecda8fab08a7.mp3,imported_csv," Таварыш мой, табе прысвячаю я гэтую кнігу.",100.0,True,"таварыш мой, табе прысвячаю я гэтую кнігу."
198,9a5c5f85bc9caae.mp3,imported_csv,"Зямля памагае нам разумець саміх сябе, як не могуць ніякія кнігі.",100.0,True,"Зямля памагае нам разумець саміх сябе, як не могуць ніякія кнігі."
199,036fcfb8d6894e8.mp3,imported_csv,Чалавек спазнае сябе толькі ў змаганні з перашкодамі.,100.0,True,Чалавек спазнае сябе толькі ў змаганні з перашкодамі.
200,ffc516f99972661.mp3,imported_csv,Яму патрэбны гэблік ці плуг.,100.0,True,Яму патрэбны гэблік ці плуг.
201,f3e55793aa68952.mp3,imported_csv,Але для гэтага змагання яму патрэбны прылады.,100.0,True,Але для гэтага змагання яму патрэбны прылады.
202,e26d8aef0fb3bd4.mp3,imported_manual,"І праўда, якой ён здабывае,  гэта ўсеагульная праўда.",66.66666666666667,True,"і ісціна, якую ён здабывае, усеагульная ісціна."
203,e2555494c85d888.mp3,imported_gemini-3-flash-preview,Селянін сваёй нялёгкай працай паступова вырывае ў прыроды яе таямніцы.,100.0,True,"Селянін сваёй нялёгкай працай паступова вырывае ў прыроды яе таямніцы,"
204,056fdd8ee13de9b.mp3,imported_gemini-2.5-flash,Сутыкае чалавека з усімі адвечнымі праблемамі.,100.0,True,сутыкае чалавека з усімі адвечнымі праблемамі.
205,16a921b01fd766d.mp3,imported_csv,Гэтак і самалёт  прылада для пракладвання паветраных ліній.,100.0,True,"Гэтак і самалёт, прылада для пракладвання паветраных ліній,"
206,6cee6677573734b.mp3,imported_csv,Ніколі не забуду майго першага начнога палёту ў Аргенціне.,100.0,True,"Ніколі не забуду майго першага начнога палёту ў Аргенціне,"
207,f0e9df4f55e1ffa.mp3,imported_manual,"ў яе праметнай цемрадзі, у якой быццам рассыпаныя параўнелі зоркі, мігцелі рэдкія агеньчыкі.",94.3820224719101,True,"тое праметнай цемрадзі, у якой быццам рассыпаныя параўненне зоркі мігцелі рэдкія агеньчыкі."
208,2c5a35920bcb4f9.mp3,imported_csv,"Кожны з іх азначаў у гэтым акіяне цемрава, цуд чалавечага духу.",100.0,True,Кожны з іх азначаў у гэтым акіяне цемрава цуд чалавечага духу.
209,23cbbf17b6556ab.mp3,imported_gemini-2.5-flash-lite,"Пры святле вось гэтай лямпы нехта чытае. Ці летуценіць, ці спавядаецца?",100.0,True,"Пры святле вось гэтай лямпы нехта чытае, ці летуценіць, ці спавядаецца."
210,30ddcb5697bf99f.mp3,imported_csv,"А тут, магчыма, нехта марыць пра касмічныя палёты.",100.0,True,"А тут, магчыма, нехта марыць пра касмічныя палёты."
211,0bdb94b6ab6e310.mp3,imported_gemini-2.5-flash,Нехта карпее над вылічэннем туманнасці Андрамеды.,100.0,True,Нехта карпее над вылічэннем туманнасці Андрамеды.
212,179fa63eca8d6fb.mp3,imported_manual,А там кахаюць.,88.88888888888889,True,А там кахаюцца.
213,080854b430a7037.mp3,imported_gemini-2.5-pro,"Яны нястомна пераклікаюцца гэтыя агні ўнізе, і кожнаму патрэбна сілкаванне.",98.63013698630137,True,"Яны нястомна пералікаюцца гэтыя агні ў нізе, і кожнаму патрэбна сілкаванне."
214,973f250ce7f39f4.mp3,imported_gemini-2.5-flash,"Усім без выключэння, нават самым сціплым агням паэта, настаўніка, цеслі.",100.0,True,"Усім без выключэння, нават самым сціплым агням паэта, настаўніка, цеслі."
215,d5681a127f6da24.mp3,imported_csv,Але між гэтых жывых зор колькі зачыненых аканіц!,100.0,True,Але між гэтых жывых зор колькі зачыненых аканіц.
216,682d35d7b24c670.mp3,imported_csv,"Колькі пагаслых зорак, колькі заснулых людзей!",100.0,True,"Колькі пагаслых зорак, колькі заснулых людзей."
217,ec257b6a9792856.mp3,imported_csv,далучыцца б да іх пагаманіць бы з вамі зіхоткія агенчыкі,99.11504424778761,True,"Далучыцца б да іх. Пагаманіць бы з вамі, зіхоткія агеньчыкі,"
218,be97263c10ddf57.mp3,imported_csv,раскіданыя ў палях.,100.0,True,раскіданыя ў палях.
219,24880047581ccf4.mp3,imported_manual,Паветраная лінія. Гэта было ў 1926 годзе.,65.42056074766356,True,Паветраная лінія. Гэта было ў тысяча дзевяцьсот дваццаць шостым годзе.
220,4160c90148ff2c9.mp3,imported_gemini-2.5-flash,Я паступіў тады пілотам на авіялінію кампаніі Латэкар.,99.06542056074767,True,"Я паступіў тады пілотам на авіялінію кампаніі Латэкаэр,"
221,0220fdd22d26595.mp3,imported_csv,Там я асвойваў сваё рамяство.,100.0,True,Там я асвойваў сваё рамяство.
222,a96c06bd4f7e120.mp3,imported_gemini-2.5-flash-lite,Якая яшчэ да аэрапастаўлі і Эр Франс наладзіла сувязь паміж Тулузай і Дакарам.,99.34640522875817,True,якая яшчэ да Аэрапасталі і Эр Франс наладзіла сувязь паміж Тулузай і Дакарам.
223,06e153aaf9ac783.mp3,imported_csv,Разам з іншымі таварышамі я праходзіў падрыхтоўчы курс.,100.0,True,"Разам з іншымі таварышамі я праходзіў падрыхтоўчы курс,"
224,bd1dd3589f3701a.mp3,imported_gemini-2.5-flash-lite,"Абавязковы для ўсіх навічкоў, перш чым мець гонар вадзіць паштовы самалёт.",100.0,True,"абавязковы для ўсіх навічкоў, перш чым мець гонар вадзіць паштовы самалёт."
225,0e978c0aa6734cb.mp3,imported_csv,нудлівыя ўрокі навігацыі ў кутку ледзянога ангара,100.0,True,"нудлівыя ўрокі навігацыі ў кутку ледзянога ангара,"
226,8fb706b2d945882.mp3,imported_gemini-2.5-pro,"Пробныя палёты, перагоны Тулуза-Перпіньян.",100.0,True,"Пробныя палёты, перагоны Тулуза-Перпіньян,"
227,e5e55e06a1b4a0a.mp3,imported_gemini-2.5-flash,Мы жылі ў боязі прад невядомымі нам гарамі Іспаніі.,100.0,True,мы жылі ў боязі прад невядомымі нам гарамі Іспаніі
228,52399e84a562a3d.mp3,imported_csv,І ў глыбокай павазе да старых.,100.0,True,і ў глыбокай павазе да старых.
229,302427e4fe5adbc.mp3,imported_gemini-2.5-pro,Мы сустракаліся з імі старымі ў рэстаране.,97.5609756097561,False,"Мы сустракаліся з імі, старымі, у рэстаране."
229,302427e4fe5adbc.mp3,gemini-2.5-flash,Мы сустракаліся з імі старымі ў рэстаране.,97.5609756097561,False,"Мы сустракаліся з імі, старымі, у рэстаране."
229,302427e4fe5adbc.mp3,gemini-2.5-pro,"Мы сустракаліся з імі, старымі, у рэстаране.",100.0,True,"Мы сустракаліся з імі, старымі, у рэстаране."
230,c26450bf3fb93f2.mp3,imported_gemini-2.5-flash,"засяроджаныя, нейкія недаступныя, яны даволі звысоку давалі нам свае парады.",100.0,True,"Засяроджаныя, нейкія недаступныя, яны даволі звысоку давалі нам свае парады."
231,96a4fd21baf27ac.mp3,imported_gemini-2.5-pro,"і калі нехта з іх па вяртанні з Алікантэ ці Касабланкі,",99.06542056074767,True,"І калі нехта з іх, павяртанні з Алікантэ ці Касабланкі,"
232,8467a4527be3019.mp3,imported_manual,"ўскуранцы, мокрыя ад дажджу, са спазненнем далучаўся да нас.",93.91304347826087,True,"у скуранцы мокрай ад дажджу, са спазненнем далучаўся да нас,"
233,6392317012250a3.mp3,imported_manual,"А нехта з нас не смела цікавіўся,",95.23809523809523,True,"а нехта з нас нясмела цікавіўся,"
234,8e56fb3968616ba.mp3,imported_csv,"Як прайшоў палёт, яго скупыя адказы і слота на дварэ,",100.0,True,"як прайшоў палёт, яго скупыя адказы і слота на дварэ"
235,a4601aecfaf3b39.mp3,imported_csv,стваралі ў нашым уяўленні цэлы казачны свет,100.0,True,"стваралі ў нашым уяўленні цэлы казачны свет,"
236,d164e92063b93e9.mp3,imported_gemini-2.5-flash,"поўны пастак сілоў, неспадзяваных скал і завіхрэнняў такой сілы",100.0,True,"поўны пастак, сілоў, неспадзяваных скал і завіхрэнняў такой сілы,"
237,a5c001b91f04910.mp3,imported_gemini-2.5-flash,Што маглі б вырваць з коранем кедры.,100.0,True,што маглі б вырваць з коранем кедры.
238,14eb544988210bd.mp3,imported_gemini-2.5-flash,Чорныя драконы сцераглі доступ на ўзвышшы.,100.0,True,Чорныя драконы сцераглі доступ на ўзвышшы.
239,86a9553018f06bf.mp3,imported_gemini-2.5-pro,"Вогненныя кароны вянчвалі кратары,",100.0,True,Вогненныя кароны вянчвалі кратары.
240,605cccf2663c547.mp3,imported_csv,"Яны, старыя, умела падтрымлівалі нашу пашаноту.",100.0,True,"Яны, старыя, умела падтрымлівалі нашу пашаноту."
241,ddcf38d6783a2f6.mp3,imported_csv,Але потым нехта з іх не вяртаўся.,100.0,True,Але потым нехта з іх не вяртаўся.
242,5743492e72b18dc.mp3,imported_gemini-2.5-flash,"Помню, як вярнуўся Бюры, які пазней разбіўся ў Карб'ера.",99.04761904761905,True,"Помню, як вярнуўся Бюры, які пазней разбіўся ў Карб'ерах."
243,bdfa6dc6ae52303.mp3,imported_csv,І жывым заставалася вечна шанаваць іх памяць.,100.0,True,І жывым заставалася вечна шанаваць іх памяць.
244,175313b2b91454f.mp3,imported_gemini-2.5-pro,каробка есць.,58.06451612903225,False,стаў нетаропка есці.
244,175313b2b91454f.mp3,gemini-2.5-flash,Даропка есць.,64.51612903225806,True,стаў нетаропка есці.
244,175313b2b91454f.mp3,gemini-2.5-pro,каробка ёсць.,51.61290322580645,False,стаў нетаропка есці.
245,6d0aede42057641.mp3,imported_manual,"Бывалы лётчык сеў паміж нас і моўчкі, усё яшчэ стомлена, горбячыся, стаў",96.2406015037594,True,"Бывалы лётчык сеў паміж нас і моўчкі, усё яшчэ стомлена горбячыся,"
245,6d0aede42057641.mp3,gemini-2.5-flash,"Бывалы лётчык сеў паміж нас і моўчкі ўсё яшчэ стомлена, горбячыся стаў",94.73684210526316,False,"Бывалы лётчык сеў паміж нас і моўчкі, усё яшчэ стомлена горбячыся,"
245,6d0aede42057641.mp3,gemini-2.5-pro,"бывалы лётчык сеў паміж нас і моўчкі, усё яшчэ стомлена, горбячыся, стаў",96.2406015037594,False,"Бывалы лётчык сеў паміж нас і моўчкі, усё яшчэ стомлена горбячыся,"
246,f9abf949517525e.mp3,imported_csv,"І лётчыку мроіцца, што ўсе горы куляюцца ў твані.",100.0,True,"і лётчыку мроіцца, што ўсе горы куляюцца ў твані,"
247,543291edf1602dc.mp3,imported_gemini-2.5-flash,"Быў вечар аднаго з тых слотны дзён, калі неба гніе па ўсім маршруце авіялініі,",99.34640522875817,True,"Быў вечар аднаго з тых слотных дзён, калі неба гніе па ўсім маршруце авіялініі,"
248,3803a751f0009e3.mp3,imported_gemini-2.5-pro,"як гарматы на палубе колішніх паруснікаў, калі лопнуць прымацаванні.",98.50746268656717,True,"як гарматы на палубе колішніх паруснікаў, калі лопнуць прымацаванні. Я"
249,6e183a95b8ebe33.mp3,imported_gemini-2.5-pro,"выглядзеў на бюры, пракаўтнуў камяк у горле і нарэшце асмеліўся запытацца,",97.22222222222221,True,"паглядзеў на Бюры, пракаўтнуў камяк у горле і нарэшце асмеліўся запытацца,"
249,6e183a95b8ebe33.mp3,gemini-2.5-flash,выглядзеў на бюры пракаўтнуў камяк у горле і нарэшце асмеліўся запытацца,97.22222222222221,False,"паглядзеў на Бюры, пракаўтнуў камяк у горле і нарэшце асмеліўся запытацца,"
249,6e183a95b8ebe33.mp3,gemini-2.5-pro,"выглядзеў на бюры, пракаўтнуў камяк у горле і нарэшце асмеліўся запытацца",97.22222222222221,False,"паглядзеў на Бюры, пракаўтнуў камяк у горле і нарэшце асмеліўся запытацца,"
250,39319040b4a524e.mp3,imported_csv,На борце адкрытых самалётаў у кепскае надвор'е лётчыкі,100.0,True,"На борце адкрытых самалётаў у кепскае надвор'е лётчыкі,"
251,29832c844334155.mp3,imported_gemini-2.5-pro,"Ці цяжкі быў палёт? Бюры не азваўся, засяроджаны, схілены над талеркай.",98.50746268656717,True,"ці цяжкі быў палёт. Бюры не азваўся, засяроджана схілены над талеркай."
252,a653a9453f1fac8.mp3,imported_gemini-2.5-flash,"каб лепей бачыць, высоўваюцца па-за ветравае шкло.",100.0,True,"каб лепей бачыць, высоўваюцца па-за ветравае шкло,"
253,0178d37c4d5e189.mp3,imported_gemini-2.5-flash-lite,І аплявухі ветру яшчэ доўга потым свішчуць у вушах.,100.0,True,і аплявухі ветру яшчэ доўга потым свішчуць у вушах.
254,03577692b25f8fd.mp3,imported_csv,"Але вось здаецца, бюры пачуў мяне.",100.0,True,"Але вось, здаецца, Бюры пачуў мяне,"
255,c1426ef1e060b2e.mp3,imported_manual,Не ў гэты смех.,92.3076923076923,True,"Не, гэты смех,"
256,d3c136e2f23fb2b.mp3,imported_csv,"падняў галаву, схамянуўся і нечакана хораша засмяяўся.",100.0,True,"падняў галаву, схамянуўся і нечакана хораша засмяяўся."
257,966d76ae995ee71.mp3,imported_csv,"Гэты кароткі смех, які азарыў ягоную стому,",100.0,True,"гэты кароткі смех, які азарыў ягоную стому,"
258,d57582c7b7a98db.mp3,imported_csv,прывёў мяне ў захапленне.,100.0,True,прывёў мяне ў захапленне.
259,1387341912c69b0.mp3,imported_csv,але ў прыцемку рэстарана сярод дробных службоўцаў,100.0,True,"Але ў прыцемку рэстарана, сярод дробных службоўцаў,"
260,c67a17f93d4dc9f.mp3,imported_gemini-2.5-flash,"Ён ні слова не сказаў пра сваю перамогу, апусціў галаву і моўчкі зноў запрацаваў сківіцамі.",99.43502824858757,True,"Ён ні слова не сказаў пра сваю перамогу, апусціў галаву і моўчкі зноў запрацаваў сквіцамі."
261,abbb13c2a6349c6.mp3,imported_gemini-2.5-flash-lite,якія аднаўлялі тут свае сілы пасля нікчэмных дзённых турбот,100.0,True,"якія аднаўлялі тут свае сілы пасля нікчэмных дзённых турбот,"
262,455a72079bd4ee1.mp3,imported_csv,Гэты таварыш з цяжкімі плячыма падаўся мне дзівосна годным.,100.0,True,гэты таварыш з цяжкімі плячыма падаўся мне дзівосна годным.
263,5f420cd18c56828.mp3,imported_gemini-2.5-flash,"Спад тоўстай кары праглянуў анёл, які перамог дракона.",100.0,True,"Спад тоўстай кары праглянуў анёл, які перамог дракона."
264,277190d6f56227f.mp3,imported_manual,"Я стаяў, чакаў, калі яму дазволяць мяне",79.01234567901234,True,"Я стаяў і чакаў, калі ён дазволіць мне выйсці,"
265,9c7bbb1982c1f9a.mp3,imported_csv,"Але памаўчаўшы, ён дадаў:",100.0,True,"але, памаўчаўшы, ён дадаў,"
266,e72ab216a7389ac.mp3,imported_gemini-2.5-flash-lite,"І вось нарэшце настаў вечар, калі мяне паклікалі да дырэктара, ён коратка сказаў: ""Заўтра вы ляціце"".",100.0,True,"І вось нарэшце настаў вечар, калі мяне паклікалі да дырэктара, ён коратка сказаў: заўтра вы ляціце."
267,73412c87c525956.mp3,imported_csv,Інструкцыі. Добра ведаеце.,100.0,True,інструкцыі добра ведаеце?
268,c13bb9f4d2284c1.mp3,imported_gemini-2.5-flash-lite,"У той час маторы былі далёка не такія надзейныя, як цяперашнія.",100.0,True,"У той час маторы былі далёка не такія надзейныя, як цяперашнія."
269,095bf443a4aa4f0.mp3,imported_gemini-2.5-flash,"Часта яны знянацку, без усялякага папярэджання,",100.0,True,"Часта яны знянацку, без усялякага папярэджання,"
270,d5d22bb3a409792.mp3,imported_csv,аглушалі нас страшэнным грукатам раструшчанага посуду.,100.0,True,аглушалі нас страшэнным грукатам раструшчанага посуду.
271,9ce1796ecdb302e.mp3,imported_gemini-2.5-flash,"І тады даеш штурвал ад сябе, каб скіраваць самалёт уніз да скалістай гары Іспаніі, якая зусім не абяцае прытулку.",99.5433789954338,True,"І тады дае штурвал ад сябе, каб скіраваць самалёт уніз да скалістай гары Іспаніі, якая зусім не абяцае прытулку."
272,0d94f82a249c254.mp3,imported_csv,Але самалёт можна замяніць.,100.0,True,Але самалёт можна замяніць.
273,4fcc1c1f0808880.mp3,imported_csv,Самае галоўнае было не ўрэзацца ў скалу.,100.0,True,"Самае галоўнае было не ўрэзацца ў скалу,"
274,71a7d89ed150f5d.mp3,imported_gemini-2.5-flash-lite,"Калі матор сапсуецца ў гэтых мясцінах, разважалі мы, то з самалёта, як бы ты ні намагаўся, ужо не ўратуеш.",99.0,True,"Калі матор сапсуецца ў гэтых мясцінах, разважалі мы, то самалёта, як бы ты ні намагаўся, ужо не ўратуеш."
275,35b54574bec99ac.mp3,imported_gemini-2.5-flash-lite,І нам пад пагрозай самага суровага пакарання забаранялася ляцець у гарыстых зонах вышэй хмар.,100.0,True,і нам пад пагрозай самага суровага пакарання забаранялася ляцець у гарыстых зонах вышэй хмар.
276,4bcb32583944227.mp3,imported_gemini-2.5-pro,"У выпадку аварыі лётчык, ныраючы ў бялёсую кудзелю,",98.98989898989899,True,"У выпадку аварыі лётчык, ныраючы ў бяслёсую кудзелю,"
277,45291d36f36ec35.mp3,imported_gemini-2.5-flash,"саслепаў, можа натаўкнуцца на якую-небудзь горную вяршыню.",100.0,True,"саслепаў, можа натаўкнуцца на якую-небудзь горную вяршыню."
278,167d773641d7f3b.mp3,imported_gemini-2.5-flash-lite,Вось чаму ў той вечар не таропкі голас яшчэ раз нагадаў мне прадпісанне.,99.29078014184397,True,Вось чаму ў той вечар нетаропкі голас яшчэ раз нагадаў мне прадпісанне.
279,568a390ce0be9f6.mp3,imported_csv,"Гэта так элегантна, але...",100.0,True,"Гэта так элегантна, але..."
280,56f7e29f7620627.mp3,imported_csv,Гэта вельмі шыкоўна ляцець па компасу ў Іспаніі па-над суцэльнай воблачнасцю.,100.0,True,"Гэта вельмі шыкоўна, ляцець па компасу ў Іспаніі па-над суцэльнай воблачнасцю."
281,09a96a2260fd614.mp3,imported_csv,і яшчэ павольней. Памятайце:,100.0,True,"і яшчэ павольней. Памятайце,"
282,e7fe27285b9a542.mp3,imported_csv,пад суцэльнай воблачнасцю вечнасць,100.0,True,пад суцэльнай воблачнасцю вечнасць.
283,26b416272603949.mp3,imported_manual,І раптом на гэты знітаваны такі свойскі,93.33333333333333,False,"І раптам гэты знітаваны, такі свойскі,"
283,26b416272603949.mp3,gemini-2.5-flash,І раптам гэты знітаваны такі свойскі,100.0,True,"І раптам гэты знітаваны, такі свойскі,"
284,1e32d17adb369a3.mp3,imported_gemini-3-flash-preview,"Спакойны свет, які разгортваецца перад табою...",100.0,True,"спакойны свет, які разгортваецца перад табою,"
285,3eff4bdfb3db53a.mp3,imported_gemini-2.5-flash-lite,"Калі вырываешся з хмар,
набывае для мяне невядомую раней якасць.",100.0,True,"калі вырываешся з хмар, набывае для мяне невядомую раней якасць."
286,5e5609dbb9f3d32.mp3,imported_csv,прыязнасць абарочваецца пасткай,100.0,True,Прыязнасць абарочваецца пасткай.
287,ac8beccb2776e8b.mp3,imported_csv,Там унізе не тлум не мітусня людзей,100.0,True,"Там, унізе, не тлум, не мітусня людзей,"
288,83843dc357b35a1.mp3,imported_csv,"Не шумны гарадскі транспарт, як і можна было б меркаваць.",99.08256880733946,True,"не шумны гарадскі транспарт, які можна было б меркаваць,"
289,824d2c65eb5070c.mp3,imported_gemini-2.5-flash-lite,непарушны спакой,100.0,True,непарушны спакой.
290,1c7c92fc29dad3a.mp3,imported_csv,А бязмежная ціша.,100.0,True,"а бязмежная ціша,"
291,ec54289cb5181fc.mp3,imported_gemini-2.5-flash,вядомым і непасцігальным.,100.0,True,вядомым і непасцігальным.
292,f2a1a6aa1c02611.mp3,imported_gemini-2.5-pro,гэтая белая смала стае для мяне мяжой паміж быццём і нябытам.,98.33333333333333,True,"Гэтая белая смала стае для мяне мяжой паміж быццём і небытам,"
292,f2a1a6aa1c02611.mp3,gemini-2.5-flash,гэтая белая смала стае для мяне мяжой паміж быццём і нябытам,98.33333333333333,False,"Гэтая белая смала стае для мяне мяжой паміж быццём і небытам,"
292,f2a1a6aa1c02611.mp3,gemini-2.5-pro,гэтая белая смала стае для мяне мяжой паміж быццём і нябытам.,98.33333333333333,False,"Гэтая белая смала стае для мяне мяжой паміж быццём і небытам,"
293,bdf640425bde6bd.mp3,imported_csv,"Праз духоўную культуру, праз рамяство.",100.0,True,"праз духоўную культуру, праз рамяство."
294,e33a73f11fca628.mp3,imported_csv,"Я пачынаю разумець, што любая з'ява выяўляе сваю сутнасць толькі празведы.",99.3006993006993,True,"Я пачынаю разумець, што любая з'ява выяўляе сваю сутнасць толькі праз веды,"
295,85d2bc297659f53.mp3,imported_manual,"орцам, так сама знаёмая сацыяльная воблачнасць.",92.13483146067416,False,Горцам таксама знаёмая суцэльная воблачнасць.
295,85d2bc297659f53.mp3,gemini-2.5-flash,"орцам, таксама знаёмая сацыяльная воблачнасць.",93.18181818181819,True,Горцам таксама знаёмая суцэльная воблачнасць.
295,85d2bc297659f53.mp3,gemini-2.5-pro,"орцам, так сама знаёмая сацыяльная воблачнасць.",92.13483146067416,False,Горцам таксама знаёмая суцэльная воблачнасць.
296,6ff06afe5b2337a.mp3,imported_csv,Аднак яны не бачаць у ёй гэтай фантастычнай заслоны.,100.0,True,Аднак яны не бачаць у ёй гэтай фантастычнай заслоны.
297,ed52332d6ea70a3.mp3,imported_csv,калі я выйшаў з кабінета мяне ахапіла нейкая дзіцячая гордасць,100.0,True,"Калі я выйшаў з кабінета, мяне ахапіла нейкая дзіцячая гордасць."
298,1c0c17a2da156a9.mp3,imported_csv,"Нарэшце я прыму на золку адказнасць за пасажыраў, за афрыканскую пошту.",100.0,True,"Нарэшце я прыму на золку адказнасць за пасажыраў, за афрыканскую пошту."
299,daebe4b66de6c19.mp3,imported_manual,але адначасова я быў і прыгнечаны.,95.38461538461537,True,Але адначасна я быў і прыгнечаны.
300,c50b6c932b86539.mp3,imported_csv,"Мне здавалася, што я кепска падрыхтаваны.",100.0,True,"Мне здавалася, што я кепска падрыхтаваны."
301,dca6336f26efd64.mp3,imported_gemini-2.5-flash-lite,Іспанія была небагатая на прытулкі,100.0,True,"Іспанія была небагатая на прытулкі,"
302,99f24f6deb03e17.mp3,imported_gemini-2.5-pro,"Я баяўся, што, калі мяне спасцігне аварыя,",100.0,True,"Я баяўся, што, калі мяне спасцігне аварыя,"
302,99f24f6deb03e17.mp3,gemini-2.5-flash,"Я баяўся, што калі мяне спасцігне аварыя,",100.0,False,"Я баяўся, што, калі мяне спасцігне аварыя,"
