id,path,model_name,hyp_text,score,is_best,ref_text
79,78090b18d3ea6e2.mp3,gemini-2.5-flash-lite,"Него таварыш хацеў было адказаць, але раздумваючы нічога не сказаў.",92.1875,False,"Яго таварыш хацеў было адказаць, але раздумаў і нічога не сказаў."
79,78090b18d3ea6e2.mp3,gemini-2.5-flash,"Няго таварыш хацеў было адказаць, але раздумаў і нічога не сказаў.",99.21259842519686,True,"Яго таварыш хацеў было адказаць, але раздумаў і нічога не сказаў."
79,78090b18d3ea6e2.mp3,imported_gemini-2.5-flash,"Няго таварыш хацеў было адказаць, але раздумаў і нічога не сказаў.",99.21259842519686,False,"Яго таварыш хацеў было адказаць, але раздумаў і нічога не сказаў."
80,10eb30303093013.mp3,imported_csv,"Замест гэтага ён працягнуў руку ў цемру, якая сцяной насоўвалася на іх з усіх бакоў.",100.0,True,"Замест гэтага ён працягнуў руку ў цемру, якая сцяной насоўвалася на іх з усіх бакоў."
81,6dee1d2145f4bcf.mp3,imported_csv,У цемры нельга было разгледзець выразу абрысаў.,100.0,True,У цемры нельга было разгледзець выразу абрысаў.
81,6dee1d2145f4bcf.mp3,gemini-2.5-flash-lite,У цемры нельга было разгледзець выразу абрысаў,100.0,False,У цемры нельга было разгледзець выразу абрысаў.
81,6dee1d2145f4bcf.mp3,gemini-2.5-flash,У цемры нельга было разгледзець выразу абрысаў.,100.0,False,У цемры нельга было разгледзець выразу абрысаў.
81,6dee1d2145f4bcf.mp3,gemini-3-flash-preview,У цемры нельга было разгледзець выразных абрысаў.,95.74468085106383,False,У цемры нельга было разгледзець выразу абрысаў.
81,6dee1d2145f4bcf.mp3,gemini-2.5-pro,У цемры нельга было разгледзець выразаў абрысаў.,96.7741935483871,False,У цемры нельга было разгледзець выразу абрысаў.
81,6dee1d2145f4bcf.mp3,gemini-3-pro-preview,У цямры нельга было разгледзець выразу абрысаў.,97.82608695652173,False,У цемры нельга было разгледзець выразу абрысаў.
81,6dee1d2145f4bcf.mp3,imported_gemini-3-flash-preview,У цемры нельга было разгледзець выразных абрысаў.,95.74468085106383,False,У цемры нельга было разгледзець выразу абрысаў.
81,6dee1d2145f4bcf.mp3,imported_manual,У цемры нельга было разгледзець выразу абрысаў.,100.0,False,У цемры нельга было разгледзець выразу абрысаў.
82,b0dd1605031becc.mp3,imported_csv,"Была відаць толькі пара вачэй, якія гарэлі, як вугальле.",97.14,False,"Была відаць толькі пара вачэй, якія гарэлі, як вуголле."
82,b0dd1605031becc.mp3,gemini-2.5-flash-lite,"Была відаць толькі пара вачэй, якія гарэлі як вуголле.",100.0,True,"Была відаць толькі пара вачэй, якія гарэлі, як вуголле."
82,b0dd1605031becc.mp3,imported_gemini-2.5-flash-lite,"Была відаць толькі пара вачэй, якія гарэлі як вуголле.",100.0,False,"Была відаць толькі пара вачэй, якія гарэлі, як вуголле."
83,b537ccf358ea0ed.mp3,imported_csv,"Колька вогняных вачэй звужалася каля іх стаянкі,",94.62,False,Кола вогненных вачэй звужалася каля іх стаянкі.
83,b537ccf358ea0ed.mp3,gemini-2.5-flash-lite,Кола вогняных вачэй зважалася каля іх стаянкі,94.5054945054945,False,Кола вогненных вачэй звужалася каля іх стаянкі.
83,b537ccf358ea0ed.mp3,gemini-2.5-flash,Кола вогненных вачэй звужалася каля іх стаянкі.,100.0,True,Кола вогненных вачэй звужалася каля іх стаянкі.
83,b537ccf358ea0ed.mp3,imported_gemini-2.5-flash,Кола вогненных вачэй звужалася каля іх стаянкі.,100.0,False,Кола вогненных вачэй звужалася каля іх стаянкі.
84,b8d127bb5ffb222.mp3,imported_csv,"Кіўком галавы Генры паказаў на другую пару вачэй, на трэцюю...",100.0,True,"Кіўком галавы Генры паказаў на другую пару вачэй, на трэцюю."
85,7751e2c11d6d3c5.mp3,imported_csv,"Час ад часу якая-небудзь пара вачэй рухалася альбо знікала, каб зноў з'явіцца праз секунду.",100.0,True,"Час ад часу якая-небудзь пара вачэй рухалася альбо знікала, каб зноў з'явіцца праз секунду."
86,525cb0161ffd699.mp3,imported_csv,"Трывога сабак расла, раптам ахопленыя страхам яны збіліся ў кучу амаль ля самага агню,",100.0,True,"Трывога сабак расла, раптам, ахопленыя страхам, яны збіліся ў кучу амаль ля самага агню,"
87,34a3fcf1e0f2a54.mp3,imported_csv,"Уж Турханіне адзін сабака трапіў у агонь, і ён завішчаў ад болю і страху.",97.14,False,"У штурханіне адзін сабака трапіў у агонь, ён завішчаў ад болю і страху,"
87,34a3fcf1e0f2a54.mp3,gemini-2.5-flash-lite,"Ну штурхані не адзін сабака трапіў у агонь, ён завішчэў ад болю і страху.",97.14285714285714,False,"У штурханіне адзін сабака трапіў у агонь, ён завішчаў ад болю і страху,"
87,34a3fcf1e0f2a54.mp3,gemini-2.5-flash,"Ну што ж ханей, адзін сабака трапіў у агонь, ён завішчэў ад болю і страху.",91.42857142857143,False,"У штурханіне адзін сабака трапіў у агонь, ён завішчаў ад болю і страху,"
87,34a3fcf1e0f2a54.mp3,gemini-3-flash-preview,"Ну што, хані, не адзін сабака трапіў у агонь, ён завішчэў ад болю і страху.",94.28571428571428,False,"У штурханіне адзін сабака трапіў у агонь, ён завішчаў ад болю і страху,"
87,34a3fcf1e0f2a54.mp3,gemini-2.5-pro,"Ну, штурханенне адзін сабака трапіў у агонь, ён завішчэў ад болю і страху.",95.71428571428572,False,"У штурханіне адзін сабака трапіў у агонь, ён завішчаў ад болю і страху,"
87,34a3fcf1e0f2a54.mp3,gemini-3-pro-preview,"У штурханіне адзін сабака трапіў у агонь, ён завішчаў ад болю і страху.",100.0,True,"У штурханіне адзін сабака трапіў у агонь, ён завішчаў ад болю і страху,"
87,34a3fcf1e0f2a54.mp3,imported_gemini-3-pro-preview,"У штурханіне адзін сабака трапіў у агонь, ён завішчаў ад болю і страху.",100.0,False,"У штурханіне адзін сабака трапіў у агонь, ён завішчаў ад болю і страху,"
88,a05d4bb850e82ef.mp3,imported_csv,Ад гэтай мітусні кола ў вочы на хвіліну трывожна зарухалася і нават крыху адступіла назад.,96.05,False,Ад гэтай мітусні кола вачэй на хвіліну трывожна зарухалася і нават крыху адступіла назад.
88,a05d4bb850e82ef.mp3,gemini-2.5-flash-lite,Ад гэтай мітусні Ніколас у вачах на хвіліну трывожна зарухалася і нават крыху адступіла назад.,95.02762430939227,False,Ад гэтай мітусні кола вачэй на хвіліну трывожна зарухалася і нават крыху адступіла назад.
88,a05d4bb850e82ef.mp3,gemini-2.5-flash,Ад гэтай мітусні кола вачэй на хвіліну трывожна зарухалася і нават крыху адступіла назад.,100.0,True,Ад гэтай мітусні кола вачэй на хвіліну трывожна зарухалася і нават крыху адступіла назад.
88,a05d4bb850e82ef.mp3,imported_gemini-2.5-flash,Ад гэтай мітусні кола вачэй на хвіліну трывожна зарухалася і нават крыху адступіла назад.,100.0,False,Ад гэтай мітусні кола вачэй на хвіліну трывожна зарухалася і нават крыху адступіла назад.
89,5b866ee045121eb.mp3,imported_csv,"Алег, толькі сабакі супакоіліся, і яно зноў апынулася на ранейшым месцы.",95.65,False,"Але як толькі сабакі супакоіліся, яно зноў апынулася на ранейшым месцы."
89,5b866ee045121eb.mp3,gemini-2.5-flash-lite,"Алег, толькі сабакі супакоіліся, яно зноў апынулася на ранейшым месцы.",97.05882352941177,False,"Але як толькі сабакі супакоіліся, яно зноў апынулася на ранейшым месцы."
89,5b866ee045121eb.mp3,gemini-2.5-flash,"Але як толькі сабакі супакоіліся, яно зноў апынулася на ранейшым месцы.",100.0,True,"Але як толькі сабакі супакоіліся, яно зноў апынулася на ранейшым месцы."
89,5b866ee045121eb.mp3,imported_gemini-2.5-flash,"Але як толькі сабакі супакоіліся, яно зноў апынулася на ранейшым месцы.",100.0,False,"Але як толькі сабакі супакоіліся, яно зноў апынулася на ранейшым месцы."
90,fd26a02ff97b5fa.mp3,imported_csv, Вось няшчасце! У нас нема патронаў.,96.97,False,Вось няшчасце. У нас няма патронаў.
90,fd26a02ff97b5fa.mp3,gemini-2.5-flash-lite,Вось няшчасце. У нас няма патронаў.,100.0,True,Вось няшчасце. У нас няма патронаў.
90,fd26a02ff97b5fa.mp3,imported_gemini-2.5-flash-lite,Вось няшчасце. У нас няма патронаў.,100.0,False,Вось няшчасце. У нас няма патронаў.
91,060bac299e9bfa4.mp3,imported_csv,Генры прамармытаў нешта і пачаў развязваць макасіны.,100.0,True,Генры прамармытаў нешта і пачаў развязваць макасіны.
92,f811595980dc7fd.mp3,imported_csv,"Дакурыўшы люльку, Біл дапамог свайму спадарожніку раскласці футравую пасцель і коўдру паверх,",100.0,True,"Дакурыўшы люльку, Біл дапамог свайму спадарожніку раскласці футравую пасцель і коўдру паверх"
93,3d8e5595aa429a4.mp3,imported_csv,Колькі ў цябе засталося патронаў тры а трэба было б тры,97.35,False,Колькі ў цябе засталося патронаў? Тры. А трэба было б трыста.
93,3d8e5595aa429a4.mp3,gemini-2.5-flash-lite,"Колькі ў цябе засталося патронаў?
Тры.
А трэба было б трыста.",100.0,True,Колькі ў цябе засталося патронаў? Тры. А трэба было б трыста.
93,3d8e5595aa429a4.mp3,imported_gemini-2.5-flash-lite,"Колькі ў цябе засталося патронаў?
Тры.
А трэба было б трыста.",100.0,False,Колькі ў цябе засталося патронаў? Тры. А трэба было б трыста.
94,7d95493e359e510.mp3,imported_csv,Я ім паказаў д'яблам.,95.24,False,Я б ім паказаў д'яблам.
94,7d95493e359e510.mp3,gemini-2.5-flash-lite,Я ім паказаў д'яблам,95.0,False,Я б ім паказаў д'яблам.
94,7d95493e359e510.mp3,gemini-2.5-flash,Я б ім паказаў д'яблам.,100.0,True,Я б ім паказаў д'яблам.
94,7d95493e359e510.mp3,imported_gemini-2.5-flash,Я б ім паказаў д'яблам.,100.0,False,Я б ім паказаў д'яблам.
95,ca939799aa6072f.mp3,imported_csv,Ён злосна пагразіў кулаком у бок вогненных вачэй і пачаў клапатліва ўладжваць перад агнём макасіны.,100.0,True,Ён злосна пагразіў кулаком у бок вогненных вачэй і пачаў клапатліва ўладжваць перад агнём макасіны.
96,3ab9f4ac33a38d7.mp3,imported_csv,"Калі толькі гэтыя халоды мінуць. Вось ужо два тыдні, як стаяць, маразы ў пяцьдзесят градусаў.",98.88,False,"Калі толькі гэтыя халады мінуць. Вось ужо два тыдні, як стаяць маразы ў пяцьдзесят градусаў."
96,3ab9f4ac33a38d7.mp3,gemini-2.5-flash-lite,"Калі толькі гэтыя халады мінуць? Вось ужо два тыдні, як стаяць маразы 50 градусаў.",91.66666666666666,False,"Калі толькі гэтыя халады мінуць. Вось ужо два тыдні, як стаяць маразы ў пяцьдзесят градусаў."
96,3ab9f4ac33a38d7.mp3,gemini-2.5-flash,"Калі толькі гэтыя халады мінуць. Вось ужо два тыдні, як стаяць маразы 50 градусаў.",91.66666666666666,False,"Калі толькі гэтыя халады мінуць. Вось ужо два тыдні, як стаяць маразы ў пяцьдзесят градусаў."
96,3ab9f4ac33a38d7.mp3,gemini-3-flash-preview,Калі толькі гэтыя халады мінуць. Вось ужо два тыдні як стаяць маразы ў пяцьдзесят градусаў.,100.0,True,"Калі толькі гэтыя халады мінуць. Вось ужо два тыдні, як стаяць маразы ў пяцьдзесят градусаў."
96,3ab9f4ac33a38d7.mp3,imported_gemini-3-flash-preview,Калі толькі гэтыя халады мінуць. Вось ужо два тыдні як стаяць маразы ў пяцьдзесят градусаў.,100.0,False,"Калі толькі гэтыя халады мінуць. Вось ужо два тыдні, як стаяць маразы ў пяцьдзесят градусаў."
97,c21e18fb2baad2f.mp3,imported_csv,"Не трэба было пускацца ў гэтае падарожжа, Генры.",97.87,False,"Не трэба было б пускацца ў гэтае падарожжа, Генры."
97,c21e18fb2baad2f.mp3,gemini-2.5-flash-lite,"Не трэба было пускацца ў гэтае падарожжа, Генры.",97.87234042553192,True,"Не трэба было б пускацца ў гэтае падарожжа, Генры."
97,c21e18fb2baad2f.mp3,gemini-2.5-flash,"Не трэба было пускацца ў гэтае падарожжа, Генры.",97.87234042553192,False,"Не трэба было б пускацца ў гэтае падарожжа, Генры."
97,c21e18fb2baad2f.mp3,gemini-3-flash-preview,"Не трэба было пускацца ў гэтае падарожжа, Генры.",97.87234042553192,False,"Не трэба было б пускацца ў гэтае падарожжа, Генры."
97,c21e18fb2baad2f.mp3,gemini-2.5-pro,"Не трэба было пускацца ў гэтае падарожжа, Генры.",97.87234042553192,False,"Не трэба было б пускацца ў гэтае падарожжа, Генры."
97,c21e18fb2baad2f.mp3,gemini-3-pro-preview,"Не трэба было пускацца ў гэтае падарожжа, Генры.",97.87234042553192,False,"Не трэба было б пускацца ў гэтае падарожжа, Генры."
97,c21e18fb2baad2f.mp3,imported_gemini-2.5-flash-lite,"Не трэба было пускацца ў гэтае падарожжа, Генры.",97.87234042553192,False,"Не трэба было б пускацца ў гэтае падарожжа, Генры."
97,c21e18fb2baad2f.mp3,imported_manual,"Не трэба было пускацца ў гэтае падарожжа, Генры.",97.87234042553192,False,"Не трэба было б пускацца ў гэтае падарожжа, Генры."
98,87ee6530c4970fb.mp3,imported_csv,"Не падабаецца яно мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй, з правае канец.",94.8051948051948,False,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец."
98,87ee6530c4970fb.mp3,gemini-2.5-flash-lite,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй з справы канец.",97.33333333333334,False,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец."
98,87ee6530c4970fb.mp3,gemini-2.5-flash,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец.",100.0,True,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец."
98,87ee6530c4970fb.mp3,gemini-3-flash-preview,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй, справе канец.",98.64864864864865,False,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец."
98,87ee6530c4970fb.mp3,gemini-2.5-pro,"Не падабаецца, ну мне. Мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец.",98.0392156862745,False,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец."
98,87ee6530c4970fb.mp3,gemini-3-pro-preview,"Не падабаецца яно мне. Мне неяк не па сабе.
Прыехаць бы ўжо хутчэй і справе канец.",97.40259740259741,False,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец."
98,87ee6530c4970fb.mp3,imported_gemini-2.5-flash,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец.",100.0,False,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец."
98,87ee6530c4970fb.mp3,imported_manual,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец.",100.0,False,"Не падабаецца мне, мне неяк не па сабе. Прыехаць бы ўжо хутчэй і справе канец."
99,15769e27f520056.mp3,imported_csv,Шмат бы я даў за гэта.,100.0,True,Шмат бы я даў за гэта.
100,446e4ad39588a03.mp3,imported_csv,Генры прабурчаў нешта і пачаў класціся спаць.,100.0,True,Генры прабурчаў нешта і пачаў класціся спаць.
101,c0fc6dae9f9aa3b.mp3,imported_csv,"Апынуцца б нам з табой зараз для каміна ў форце МакГары, пагуляць у крыбач.",97.26,False,"Апынуцца б нам з табой зараз ля каміна ў форце Мак-Гэры, пагуляць у крыбач."
101,c0fc6dae9f9aa3b.mp3,gemini-2.5-flash-lite,Апынуцца б нам з табой зараз для камінаў форце Макгэрры пагуляць у крыбач,97.93103448275862,False,"Апынуцца б нам з табой зараз ля каміна ў форце Мак-Гэры, пагуляць у крыбач."
101,c0fc6dae9f9aa3b.mp3,gemini-2.5-flash,"Апынуцца б нам з табой зараз ля каміна ў форце Макгеры, пагуляць у крыбач.",98.61111111111111,False,"Апынуцца б нам з табой зараз ля каміна ў форце Мак-Гэры, пагуляць у крыбач."
101,c0fc6dae9f9aa3b.mp3,gemini-3-flash-preview,"Апынуцца б нам з табой зараз ля каміна ў форце Маггеры, пагуляць у крыбадж...",95.17241379310344,False,"Апынуцца б нам з табой зараз ля каміна ў форце Мак-Гэры, пагуляць у крыбач."
101,c0fc6dae9f9aa3b.mp3,gemini-2.5-pro,"Апынуцца б нам з табой зараз ля каміна ў форце Макгэры, пагуляць у крыбач.",100.0,True,"Апынуцца б нам з табой зараз ля каміна ў форце Мак-Гэры, пагуляць у крыбач."
101,c0fc6dae9f9aa3b.mp3,imported_gemini-2.5-pro,"Апынуцца б нам з табой зараз ля каміна ў форце Макгэры, пагуляць у крыбач.",100.0,False,"Апынуцца б нам з табой зараз ля каміна ў форце Мак-Гэры, пагуляць у крыбач."
102,498d9f54deb019f.mp3,imported_csv,"Ён ужо пачаў драмаць, але голас таварыша разбудзіў яго. Паслухай, Генры. Чаму сабакі не накінуліся на таго,",100.0,True,"Ён ужо пачаў драмаць, але голас таварыша разбудзіў яго: паслухай, Генры, чаму сабакі не накінуліся на таго,"
103,e84d417a05b95ac.mp3,imported_csv," Во што мяне непакоіць?  Ты... Ну, ты занадта ўжо непакоіся, Біл.",97.39,False,"Вось што мяне непакоіць. Ты ну ты занадта ўжо непакоішся, Біл."
103,e84d417a05b95ac.mp3,gemini-2.5-flash-lite,"Вось што мяне непакоіць. Ты ну ты занадта ўжо непакоішся, Біле.",99.15966386554622,True,"Вось што мяне непакоіць. Ты ну ты занадта ўжо непакоішся, Біл."
103,e84d417a05b95ac.mp3,imported_gemini-2.5-flash-lite,"Вось што мяне непакоіць. Ты ну ты занадта ўжо непакоішся, Біле.",99.15966386554622,False,"Вось што мяне непакоіць. Ты ну ты занадта ўжо непакоішся, Біл."
104,6ca3227825aecba.mp3,imported_csv," Пякотка ў цябе, таму ты і не пакоішся.",98.59,False,"Пякотка ў цябе, таму ты і непакоішся."
104,6ca3227825aecba.mp3,gemini-2.5-flash-lite,"Вякоткаў у цябе, таму ты і непакоішся.",92.95774647887323,False,"Пякотка ў цябе, таму ты і непакоішся."
104,6ca3227825aecba.mp3,gemini-2.5-flash,"Вякотка ў цябе, таму ты і не пакоішся.",95.77464788732395,False,"Пякотка ў цябе, таму ты і непакоішся."
104,6ca3227825aecba.mp3,gemini-3-flash-preview,"Бег кота ў цябе, таму ты і не пакоішся.",88.88888888888889,False,"Пякотка ў цябе, таму ты і непакоішся."
104,6ca3227825aecba.mp3,gemini-2.5-pro,"Пякотка ў цябе, таму ты і непакоішся.",100.0,True,"Пякотка ў цябе, таму ты і непакоішся."
104,6ca3227825aecba.mp3,imported_gemini-2.5-pro,"Пякотка ў цябе, таму ты і непакоішся.",100.0,False,"Пякотка ў цябе, таму ты і непакоішся."
105,9853181a82e98f6.mp3,imported_csv,"Раней з табой гэтага не было. Пакінь балбатаць, засні. Раніцай устанеш, як ні ў чым не бывала.",100.0,True,"Раней з табой гэтага не было. Пакінь балбатаць, засні. Раніцай устанеш, як ні ў чым не бывала."
106,f2cc351d6480d38.mp3,imported_csv,"І яны спалі адзін каля аднаго пад агульнай коўдрай, цяжка дыхаючы. Агонь патух,",98.67,False,"Яны спалі адзін каля аднаго пад агульнай коўдрай, цяжка дыхаючы. Агонь патух."
106,f2cc351d6480d38.mp3,gemini-2.5-flash-lite,"Яны спалі адзін каля аднаго па агульнай коўдры цяжка дыхаючы, агонь патух",97.26027397260275,False,"Яны спалі адзін каля аднаго пад агульнай коўдрай, цяжка дыхаючы. Агонь патух."
106,f2cc351d6480d38.mp3,gemini-2.5-flash,"Яны спалі адзін каля аднаго пад агульнай коўдрай, цяжка дыхаючы. Агонь патух.Яны спалі адзін каля аднаго пад агульнай коўдрай, цяжка дыхаючы. Агонь патух.",66.66666666666667,False,"Яны спалі адзін каля аднаго пад агульнай коўдрай, цяжка дыхаючы. Агонь патух."
106,f2cc351d6480d38.mp3,gemini-3-flash-preview,"Яны спалі адзін каля аднаго пад агульнай коўдрай, цяжка дыхаючы. Агонь патух.",100.0,True,"Яны спалі адзін каля аднаго пад агульнай коўдрай, цяжка дыхаючы. Агонь патух."
106,f2cc351d6480d38.mp3,imported_gemini-3-flash-preview,"Яны спалі адзін каля аднаго пад агульнай коўдрай, цяжка дыхаючы. Агонь патух.",100.0,False,"Яны спалі адзін каля аднаго пад агульнай коўдрай, цяжка дыхаючы. Агонь патух."
107,9fd7cfdf3bce1f8.mp3,imported_csv,кола вогняных вачэй якое ачапіла стаянку,96.2962962962963,False,"Кола вогненных вачэй, якое ачапіла стаянку,"
107,9fd7cfdf3bce1f8.mp3,gemini-2.5-flash-lite,Кола вогняных вечаў якога ачапіла стаянка,82.92682926829268,False,"Кола вогненных вачэй, якое ачапіла стаянку,"
107,9fd7cfdf3bce1f8.mp3,gemini-2.5-flash,Коло вогненных вачэй якое ачапіла стаянка,95.1219512195122,False,"Кола вогненных вачэй, якое ачапіла стаянку,"
107,9fd7cfdf3bce1f8.mp3,gemini-3-flash-preview,кола вогненых вачэй якое ачапіла стаянку,98.76543209876543,True,"Кола вогненных вачэй, якое ачапіла стаянку,"
107,9fd7cfdf3bce1f8.mp3,gemini-2.5-pro,"коло вогняних вечей, якое ачапіла стаянка.",83.9506172839506,False,"Кола вогненных вачэй, якое ачапіла стаянку,"
107,9fd7cfdf3bce1f8.mp3,gemini-3-pro-preview,"Кола вогняных вачэй, якое ачапіла стаянку",96.2962962962963,False,"Кола вогненных вачэй, якое ачапіла стаянку,"
107,9fd7cfdf3bce1f8.mp3,imported_manual,кола вогненых вачэй якое ачапіла стаянку,98.76543209876543,False,"Кола вогненных вачэй, якое ачапіла стаянку,"
108,b096819b7d9a57c.mp3,imported_csv,Сабакі са страху збеліся кучай і раз-пораз пагражаючы роўлі:,96.55172413793103,False,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.
108,b096819b7d9a57c.mp3,gemini-2.5-flash-lite,Сабакі з страху збіліся кучай і раз пораз пагражаючы чараулікі,91.66666666666666,False,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.
108,b096819b7d9a57c.mp3,gemini-2.5-flash,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.,100.0,True,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.
108,b096819b7d9a57c.mp3,gemini-3-flash-preview,Сабакі са страху збіліся кучай і раз-пораз пагражальна раўлі.,94.01709401709401,False,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.
108,b096819b7d9a57c.mp3,gemini-2.5-pro,Сабакі са страху збіліся кучай і раз-пораз пагражаюча раўлі.,98.27586206896551,False,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.
108,b096819b7d9a57c.mp3,gemini-3-pro-preview,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.,100.0,False,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.
108,b096819b7d9a57c.mp3,imported_gemini-3-pro-preview,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.,100.0,False,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.
108,b096819b7d9a57c.mp3,imported_gemini-2.5-flash,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.,100.0,False,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.
108,b096819b7d9a57c.mp3,imported_manual,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.,100.0,False,Сабакі са страху збіліся кучай і раз-пораз пагражаючы раўлі.
109,2d7c23b3ab99006.mp3,imported_csv,"Адного разу яны зарыкалі так моцна, што Бел прачнуўся.",96.15,False,"Аднаго разу яны зарыкалі так моцна, што Біл прачнуўся."
109,2d7c23b3ab99006.mp3,gemini-2.5-flash-lite,"Адного разу яны зарэкалі так моцна, што біл прачнуўся.",96.15384615384616,False,"Аднаго разу яны зарыкалі так моцна, што Біл прачнуўся."
109,2d7c23b3ab99006.mp3,gemini-2.5-flash,"Аднога разу яны зарыкалі так моцна, што Біл прачнуўся.",96.15384615384616,False,"Аднаго разу яны зарыкалі так моцна, што Біл прачнуўся."
109,2d7c23b3ab99006.mp3,gemini-3-flash-preview,"Аднаго разу яны зарыкалі так моцна, што Біл прачнуўся.",100.0,True,"Аднаго разу яны зарыкалі так моцна, што Біл прачнуўся."
109,2d7c23b3ab99006.mp3,gemini-2.5-pro,"Аднаго разу яны зарагалі так моцна, што Біл прачнуўся.",96.15384615384616,False,"Аднаго разу яны зарыкалі так моцна, што Біл прачнуўся."
109,2d7c23b3ab99006.mp3,gemini-3-pro-preview,"Аднаго разу яны зарагаталі так моцна, што Біл прачнуўся.",94.33962264150944,False,"Аднаго разу яны зарыкалі так моцна, што Біл прачнуўся."
109,2d7c23b3ab99006.mp3,imported_gemini-3-flash-preview,"Аднаго разу яны зарыкалі так моцна, што Біл прачнуўся.",100.0,False,"Аднаго разу яны зарыкалі так моцна, што Біл прачнуўся."
109,2d7c23b3ab99006.mp3,imported_imported_gemini-3-flash-preview,"Аднаго разу яны зарыкалі так моцна, што Бел прачнуўся.",98.07692307692307,False,"Аднаго разу яны зарыкалі так моцна, што Біл прачнуўся."
110,abb3fa79530c5a5.mp3,imported_csv,"Ён асцярожна вылез пад коўдры, каб не разбудзіць таварыша, і падкінуў у агонь галля.",98.78,False,"Ён асцярожна вылез з-пад коўдры, каб не разбудзіць таварыша, і падкінуў у агонь галля."
110,abb3fa79530c5a5.mp3,gemini-2.5-flash-lite,"Я насторожна вылез пад коўдры, каб не разбудзіць таварыша і падкінуў у агонь галля.",94.47852760736197,False,"Ён асцярожна вылез з-пад коўдры, каб не разбудзіць таварыша, і падкінуў у агонь галля."
110,abb3fa79530c5a5.mp3,gemini-2.5-flash,"Яна асцярожна вылез пад коўдры, каб не разбудзіць таварыша і падкінуў у агонь галля.",97.5609756097561,False,"Ён асцярожна вылез з-пад коўдры, каб не разбудзіць таварыша, і падкінуў у агонь галля."
110,abb3fa79530c5a5.mp3,gemini-3-flash-preview,"Ён асцярожна вылез пад коўдры, каб не разбудзіць таварышаў, і падкінуў у агонь галля.",98.78048780487805,False,"Ён асцярожна вылез з-пад коўдры, каб не разбудзіць таварыша, і падкінуў у агонь галля."
110,abb3fa79530c5a5.mp3,gemini-2.5-pro,"Ён асцярожна вылез з-пад коўдры, каб не разбудзіць таварыша, і падкінуў у агонь галля.",100.0,True,"Ён асцярожна вылез з-пад коўдры, каб не разбудзіць таварыша, і падкінуў у агонь галля."
110,abb3fa79530c5a5.mp3,imported_gemini-2.5-pro,"Ён асцярожна вылез з-пад коўдры, каб не разбудзіць таварыша, і падкінуў у агонь галля.",100.0,False,"Ён асцярожна вылез з-пад коўдры, каб не разбудзіць таварыша, і падкінуў у агонь галля."
111,0c19c683b6026bd.mp3,imported_csv,Агонь шугану-м! Коло вачэй падалося назад.,93.67,False,"Агонь шугануў, кола вачэй падалося назад."
111,0c19c683b6026bd.mp3,gemini-2.5-flash-lite,"Агонь шугануў, кола вачэй падалося назад.",100.0,True,"Агонь шугануў, кола вачэй падалося назад."
111,0c19c683b6026bd.mp3,imported_gemini-2.5-flash-lite,"Агонь шугануў, кола вачэй падалося назад.",100.0,False,"Агонь шугануў, кола вачэй падалося назад."
112,ac212d57fdd83c2.mp3,imported_csv,"Выпадкова Біл зірнуў на сабак, якія збіліся ў кучу.",100.0,True,"Выпадкова Біл зірнуў на сабак, якія збіліся ў кучу."
113,a75c6e46c423dfe.mp3,imported_csv,ён працёр вочы ўгледзеўся больш уважліва потым зноў палез пад колдру,97.1,False,"Ён працёр вочы і ўгледзеўся больш уважліва, потым зноў палез пад коўдру."
