id,path,score,ref_text,hyp_text,status,verification_status,model_used,norm_ref,norm_hyp,model_results
139,b6b43a03e3b6604.mp3,100.0,Анісімаў падняўся з крэсла і ўжо зусім бадзёра і весела гукнуў.,Анісімаў падняўся з крэсла і ўжо зусім бадзёра і весела гукнуў:,processed,correct,imported_csv,анісімаў падняўся з крэсла і ўжо зусім бадзёра і весела гукнуў,анісімаў падняўся з крэсла і ўжо зусім бадзёра і весела гукнуў,"{""imported_csv"": {""hyp_text"": ""Анісімаў падняўся з крэсла і ўжо зусім бадзёра і весела гукнуў:"", ""score"": 100.0, ""norm_ref"": ""анісімаў падняўся з крэсла і ўжо зусім бадзёра і весела гукнуў"", ""norm_hyp"": ""анісімаў падняўся з крэсла і ўжо зусім бадзёра і весела гукнуў""}}"
140,06c3889a2c639d5.mp3,100.0,"Дзе ён, гэты твой Шапятовіч? Тут?",Дзе ён гэты твой Шапятовіч тут,processed,correct,gemini-2.5-flash-lite,дзе ён гэты твой шапятовіч тут,дзе ён гэты твой шапятовіч тут,"{""imported_gemini-2.5-flash-lite"": {""hyp_text"": ""Дзе ён гэты твой Шапятовіч тут"", ""score"": 100.0, ""norm_ref"": ""дзе ён гэты твой шапятовіч тут"", ""norm_hyp"": ""дзе ён гэты твой шапятовіч тут""}}"
141,ffe63544d783d6a.mp3,100.0,"Пятро, змучаны працяглым сядзеннем у пустым кабінеце,",Пятро змучаны працяглым сядзеннем у пустым кабінеце,processed,correct,imported_csv,пятро змучаны працяглым сядзеннем у пустым кабінеце,пятро змучаны працяглым сядзеннем у пустым кабінеце,"{""imported_csv"": {""hyp_text"": ""Пятро змучаны працяглым сядзеннем у пустым кабінеце"", ""score"": 100.0, ""norm_ref"": ""пятро змучаны працяглым сядзеннем у пустым кабінеце"", ""norm_hyp"": ""пятро змучаны працяглым сядзеннем у пустым кабінеце""}}"
142,fc4eff98bfdff89.mp3,99.05660377358491,"Кліч яго, пагаворым. Лялькевіч адчыніў дзверы, папрасіў сакратарку: Валя, паклічце з майго кабінета Шапятовіча."," Кліч яго, пагаворым. Лялькевіч адчыніў дзверы і папрасіў сакратарку:  Валя, паклічце з майго кабінета, шапятовіча.",processed,correct,imported_csv,кліч яго пагаворым лялькевіч адчыніў дзверы папрасіў сакратарку валя паклічце з майго кабінета шапятовіча,кліч яго пагаворым лялькевіч адчыніў дзверы і папрасіў сакратарку валя паклічце з майго кабінета шапятовіча,"{""imported_csv"": {""hyp_text"": "" Кліч яго, пагаворым. Лялькевіч адчыніў дзверы і папрасіў сакратарку:  Валя, паклічце з майго кабінета, шапятовіча."", ""score"": 99.05660377358491, ""norm_ref"": ""кліч яго пагаворым лялькевіч адчыніў дзверы папрасіў сакратарку валя паклічце з майго кабінета шапятовіча"", ""norm_hyp"": ""кліч яго пагаворым лялькевіч адчыніў дзверы і папрасіў сакратарку валя паклічце з майго кабінета шапятовіча""}}"
143,23c0c5fb5eb11f6.mp3,100.0,"невясёлымі думкамі ўвайшоў нясмела,","невясёлымі думкамі ўвайшоў нясмела,",processed,correct,manual,нявесёлымі думкамі увайшоў нясмела,невясёлымі думкамі ўвайшоў нясмела,"{""imported_gemini-2.5-pro"": {""hyp_text"": ""невясёлымі думкамі ўвайшоў нясмела,"", ""score"": 100.0, ""norm_ref"": ""нявесёлымі думкамі увайшоў нясмела"", ""norm_hyp"": ""невясёлымі думкамі ўвайшоў нясмела""}, ""gemini-2.5-flash"": {""hyp_text"": ""ні вясёлымі думкамі ўвайшоў нясмела"", ""score"": 95.65217391304348, ""norm_ref"": ""нявесёлымі думкамі увайшоў нясмела"", ""norm_hyp"": ""ні вясёлымі думкамі ўвайшоў нясмела""}, ""gemini-2.5-pro"": {""hyp_text"": ""невясёлымі думкамі ўвайшоў нясмела,"", ""score"": 100.0, ""norm_ref"": ""нявесёлымі думкамі увайшоў нясмела"", ""norm_hyp"": ""невясёлымі думкамі ўвайшоў нясмела""}}"
144,8ba3f885a664b32.mp3,100.0,"разгублены, спыніўся каля дзвярэй.",Разгублены спыніўся каля дзвярэй.,processed,correct,imported_csv,разгублены спыніўся каля дзвярэй,разгублены спыніўся каля дзвярэй,"{""imported_csv"": {""hyp_text"": ""Разгублены спыніўся каля дзвярэй."", ""score"": 100.0, ""norm_ref"": ""разгублены спыніўся каля дзвярэй"", ""norm_hyp"": ""разгублены спыніўся каля дзвярэй""}}"
145,b7429c37f097d17.mp3,100.0,"Праходзь, сядай."," Праходзь, сядай.",processed,correct,imported_csv,праходзь сядай,праходзь сядай,"{""imported_csv"": {""hyp_text"": "" Праходзь, сядай."", ""score"": 100.0, ""norm_ref"": ""праходзь сядай"", ""norm_hyp"": ""праходзь сядай""}}"
146,f828a426050005d.mp3,100.0,"Анісімаў загудзеў. Ты што гэта, як мокрая курыца?",анісімаў загудзеў ты што гэта як мокрая курыца,processed,correct,imported_csv,анісімаў загудзеў ты што гэта як мокрая курыца,анісімаў загудзеў ты што гэта як мокрая курыца,"{""imported_csv"": {""hyp_text"": ""анісімаў загудзеў ты што гэта як мокрая курыца"", ""score"": 100.0, ""norm_ref"": ""анісімаў загудзеў ты што гэта як мокрая курыца"", ""norm_hyp"": ""анісімаў загудзеў ты што гэта як мокрая курыца""}}"
147,f12ffb092217b20.mp3,100.0,Раскажы нам з Лялькевічам пра багоў.,Раскажы нам з Лялькевічам пра... багоў.,processed,correct,imported_csv,раскажы нам з лялькевічам пра багоў,раскажы нам з лялькевічам пра багоў,"{""imported_csv"": {""hyp_text"": ""Раскажы нам з Лялькевічам пра... багоў."", ""score"": 100.0, ""norm_ref"": ""раскажы нам з лялькевічам пра багоў"", ""norm_hyp"": ""раскажы нам з лялькевічам пра багоў""}}"
148,635e69e03e44aed.mp3,100.0,"Пятро зусім сумеўся, пра якіх багоў?","Пятро зусім сумеўся, пра якіх багоў",processed,correct,imported_csv,пятро зусім сумеўся пра якіх багоў,пятро зусім сумеўся пра якіх багоў,"{""imported_csv"": {""hyp_text"": ""Пятро зусім сумеўся, пра якіх багоў"", ""score"": 100.0, ""norm_ref"": ""пятро зусім сумеўся пра якіх багоў"", ""norm_hyp"": ""пятро зусім сумеўся пра якіх багоў""}}"
149,361f94efc1a19f3.mp3,100.0,"Ну як жа, тут адзін напісаў,",ну як жа тут адзін напісаў,processed,correct,imported_csv,ну як жа тут адзін напісаў,ну як жа тут адзін напісаў,"{""imported_csv"": {""hyp_text"": ""ну як жа тут адзін напісаў"", ""score"": 100.0, ""norm_ref"": ""ну як жа тут адзін напісаў"", ""norm_hyp"": ""ну як жа тут адзін напісаў""}}"
150,f6218e01f74c69f.mp3,100.0,"што ты заместа агітацыі, прапаганды партыйнай,",што ты заместа агітацыі прапаганды партыйнай,processed,correct,gemini-2.5-flash-lite,што ты заместа агітацыі прапаганды партыйнай,што ты заместа агітацыі прапаганды партыйнай,"{""imported_gemini-2.5-flash-lite"": {""hyp_text"": ""што ты заместа агітацыі прапаганды партыйнай"", ""score"": 100.0, ""norm_ref"": ""што ты заместа агітацыі прапаганды партыйнай"", ""norm_hyp"": ""што ты заместа агітацыі прапаганды партыйнай""}}"
151,56be2d88b06abb3.mp3,100.0,пра багоў расказваеш., Пра багоў расказваеш?,processed,correct,imported_csv,пра багоў расказваеш,пра багоў расказваеш,"{""imported_csv"": {""hyp_text"": "" Пра багоў расказваеш?"", ""score"": 100.0, ""norm_ref"": ""пра багоў расказваеш"", ""norm_hyp"": ""пра багоў расказваеш""}}"
152,a8cc8b0ebc9dbf1.mp3,100.0,А праўда? Сяўба ў калгасах бязбожна зацягваецца.,А праўда? Сяўба ў калгасах бязбожна зацягваецца.,processed,correct,gemini-2.5-pro,а праўда сяўба ў калгасах бязбожна зацягваецца,а праўда сяўба ў калгасах бязбожна зацягваецца,"{""imported_gemini-2.5-pro"": {""hyp_text"": ""А праўда? Сяўба ў калгасах бязбожна зацягваецца."", ""score"": 100.0, ""norm_ref"": ""а праўда сяўба ў калгасах бязбожна зацягваецца"", ""norm_hyp"": ""а праўда сяўба ў калгасах бязбожна зацягваецца""}}"
153,8288a94b4bcaf6f.mp3,100.0,"А сакратар партарганізацыі бабам міфы расказвае, а?","А сакратар партарганізацыі бабам міфы расказвае, а?",processed,correct,gemini-2.5-flash,а сакратар партарганізацыі бабам міфы расказвае а,а сакратар партарганізацыі бабам міфы расказвае а,"{""imported_gemini-2.5-flash"": {""hyp_text"": ""А сакратар партарганізацыі бабам міфы расказвае, а?"", ""score"": 100.0, ""norm_ref"": ""а сакратар партарганізацыі бабам міфы расказвае а"", ""norm_hyp"": ""а сакратар партарганізацыі бабам міфы расказвае а""}}"
154,d81733403a7ae8f.mp3,100.0,Тут ёсць над чым задумацца.,Тут ёсць над чым задумацца.,processed,correct,imported_csv,тут ёсць над чым задумацца,тут ёсць над чым задумацца,"{""imported_csv"": {""hyp_text"": ""Тут ёсць над чым задумацца."", ""score"": 100.0, ""norm_ref"": ""тут ёсць над чым задумацца"", ""norm_hyp"": ""тут ёсць над чым задумацца""}}"
155,992b3464a658918.mp3,100.0,"Мала ў цябе сірат вайны, удоў?","Мала ў цябе сірат вайны, удоў?",processed,correct,imported_csv,мала ў цябе сірат вайны удоў,мала ў цябе сірат вайны удоў,"{""imported_csv"": {""hyp_text"": ""Мала ў цябе сірат вайны, удоў?"", ""score"": 100.0, ""norm_ref"": ""мала ў цябе сірат вайны удоў"", ""norm_hyp"": ""мала ў цябе сірат вайны удоў""}}"
156,a9a159ddafafc63.mp3,99.25925925925925,"Слухай, а чаго гэта ты публічна расплакаўся над лёсам дзяцей незаўца?","Слухай, а чаго гэта ты публічна расплакаўся над лёсам дзяцей не заўца?",processed,correct,gemini-2.5-flash-lite,слухай а чаго гэта ты публічна расплакаўся над лёсам дзяцей незаўца,слухай а чаго гэта ты публічна расплакаўся над лёсам дзяцей не заўца,"{""imported_gemini-2.5-flash-lite"": {""hyp_text"": ""Слухай, а чаго гэта ты публічна расплакаўся над лёсам дзяцей не заўца?"", ""score"": 99.25925925925925, ""norm_ref"": ""слухай а чаго гэта ты публічна расплакаўся над лёсам дзяцей незаўца"", ""norm_hyp"": ""слухай а чаго гэта ты публічна расплакаўся над лёсам дзяцей не заўца""}}"
157,dc0d04f25e3f9d6.mp3,100.0,"За знешняй суровасцю слоў сакратара Пятро адчуў добры гумар,","За знешняй суровасцю слоў сакратара Пятро адчуў добры гумар,",processed,correct,imported_csv,за знешняй суровасцю слоў сакратара пятро адчуў добры гумар,за знешняй суровасцю слоў сакратара пятро адчуў добры гумар,"{""imported_csv"": {""hyp_text"": ""За знешняй суровасцю слоў сакратара Пятро адчуў добры гумар,"", ""score"": 100.0, ""norm_ref"": ""за знешняй суровасцю слоў сакратара пятро адчуў добры гумар"", ""norm_hyp"": ""за знешняй суровасцю слоў сакратара пятро адчуў добры гумар""}}"
158,27e47d4549b177b.mp3,100.0,"Дзеці ёсць дзеці, Анісім Пятровіч. Яны не адказваюць за бацькоў.","Дзеці ёсць дзеці, Анісім Пятровіч. Яны не адказваюць за бацькоў.",processed,correct,gemini-2.5-flash,дзеці ёсць дзеці анісім пятровіч яны не адказваюць за бацькоў,дзеці ёсць дзеці анісім пятровіч яны не адказваюць за бацькоў,"{""imported_gemini-2.5-flash"": {""hyp_text"": ""Дзеці ёсць дзеці, Анісім Пятровіч. Яны не адказваюць за бацькоў."", ""score"": 100.0, ""norm_ref"": ""дзеці ёсць дзеці анісім пятровіч яны не адказваюць за бацькоў"", ""norm_hyp"": ""дзеці ёсць дзеці анісім пятровіч яны не адказваюць за бацькоў""}}"
159,d4fed44764d57d9.mp3,100.0,"а таму адразу акрыяў, пасмялеў і адказаў упэўнена,","А таму адразу акрыяў, пасмялеў і адказаў упэўнена",processed,correct,gemini-2.5-flash-lite,а таму адразу акрыяў пасмялеў і адказаў упэўнена,а таму адразу акрыяў пасмялеў і адказаў упэўнена,"{""imported_gemini-2.5-flash-lite"": {""hyp_text"": ""А таму адразу акрыяў, пасмялеў і адказаў упэўнена"", ""score"": 100.0, ""norm_ref"": ""а таму адразу акрыяў пасмялеў і адказаў упэўнена"", ""norm_hyp"": ""а таму адразу акрыяў пасмялеў і адказаў упэўнена""}}"
160,4c3710ec10df6d5.mp3,92.85714285714286,"бацькоўскую ласкавасць і схаванае ў хваленні яго паводзін,","бацькоўскай ласкавасці, схаваная ў хваленні яго паводзін.",processed,correct,manual,бацькоўскую ласкавасць і схаванае ў хваленні яго паводзін,бацькоўскай ласкавасці схаваная ў хваленні яго паводзін,"{""imported_manual"": {""hyp_text"": ""бацькоўскай ласкавасці, схаваная ў хваленні яго паводзін."", ""score"": 92.85714285714286, ""norm_ref"": ""бацькоўскую ласкавасць і схаванае ў хваленні яго паводзін"", ""norm_hyp"": ""бацькоўскай ласкавасці схаваная ў хваленні яго паводзін""}}"
161,f2bd2fffd897609.mp3,100.0,Ты мне прапісных ісцін не паўтарай.,Ты мне прапісных ісцін не паўтарай.,processed,correct,imported_csv,ты мне прапісных ісцін не паўтарай,ты мне прапісных ісцін не паўтарай,"{""imported_csv"": {""hyp_text"": ""Ты мне прапісных ісцін не паўтарай."", ""score"": 100.0, ""norm_ref"": ""ты мне прапісных ісцін не паўтарай"", ""norm_hyp"": ""ты мне прапісных ісцін не паўтарай""}}"
162,ab254feb270b83b.mp3,99.03846153846155,"без той прыгнятальнай скаванасці, якая была ў першы міг і якую ён неаднойчы адчуваў раней перад Анісімавым.","Без той прыгнятальнай скаванасці, якая была ў першы міг, якую ён неаднойчы адчуваў раней перад Анісімавым.",processed,correct,imported_csv,без той прыгнятальнай скаванасці якая была ў першы міг і якую ён неаднойчы адчуваў раней перад анісімавым,без той прыгнятальнай скаванасці якая была ў першы міг якую ён неаднойчы адчуваў раней перад анісімавым,"{""imported_csv"": {""hyp_text"": ""Без той прыгнятальнай скаванасці, якая была ў першы міг, якую ён неаднойчы адчуваў раней перад Анісімавым."", ""score"": 99.03846153846155, ""norm_ref"": ""без той прыгнятальнай скаванасці якая была ў першы міг і якую ён неаднойчы адчуваў раней перад анісімавым"", ""norm_hyp"": ""без той прыгнятальнай скаванасці якая была ў першы міг якую ён неаднойчы адчуваў раней перад анісімавым""}}"
163,c53d8bf9a95a1f2.mp3,100.0,Дачка незаўца траціла на ўроках прытомнасць.,Дачка незаўца траціла на ўроках прытомнасць.,processed,correct,gemini-2.5-pro,дачка незаўца траціла на ўроках прытомнасць,дачка незаўца траціла на ўроках прытомнасць,"{""imported_gemini-2.5-pro"": {""hyp_text"": ""Дачка незаўца траціла на ўроках прытомнасць."", ""score"": 100.0, ""norm_ref"": ""дачка незаўца траціла на ўроках прытомнасць"", ""norm_hyp"": ""дачка незаўца траціла на ўроках прытомнасць""}}"
164,08dd10653335da6.mp3,100.0,А я сам бацька і педагог.,А я сам бацька і педагог.,processed,correct,imported_csv,а я сам бацька і педагог,а я сам бацька і педагог,"{""imported_csv"": {""hyp_text"": ""А я сам бацька і педагог."", ""score"": 100.0, ""norm_ref"": ""а я сам бацька і педагог"", ""norm_hyp"": ""а я сам бацька і педагог""}}"
165,30aee5c4159c416.mp3,100.0,"Сакратар наблізіўся, зазірнуў Пятру ў вочы, паківаў галавой.","Сакратар наблізіўся, зазірнуў Пятру ў вочы, паківаў галавой.",processed,correct,imported_csv,сакратар наблізіўся зазірнуў пятру ў вочы паківаў галавой,сакратар наблізіўся зазірнуў пятру ў вочы паківаў галавой,"{""imported_csv"": {""hyp_text"": ""Сакратар наблізіўся, зазірнуў Пятру ў вочы, паківаў галавой."", ""score"": 100.0, ""norm_ref"": ""сакратар наблізіўся зазірнуў пятру ў вочы паківаў галавой"", ""norm_hyp"": ""сакратар наблізіўся зазірнуў пятру ў вочы паківаў галавой""}}"
166,b6dcc93936f9b95.mp3,100.0,"Цёрлі цябе,"," Цёрлі цябе,",processed,correct,imported_csv,цёрлі цябе,цёрлі цябе,"{""imported_csv"": {""hyp_text"": "" Цёрлі цябе,"", ""score"": 100.0, ""norm_ref"": ""цёрлі цябе"", ""norm_hyp"": ""цёрлі цябе""}}"
167,e44a20c8ebcdb64.mp3,95.77464788732395,"Шапятовіч, і на фронце, і ў партызанах,","Шапятовічы на фронце і ў партызанах,",processed,correct,manual,шапятовіч і на фронце і ў партызанах,шапятовічы на фронце і ў партызанах,"{""imported_manual"": {""hyp_text"": ""Шапятовічы на фронце і ў партызанах,"", ""score"": 95.77464788732395, ""norm_ref"": ""шапятовіч і на фронце і ў партызанах"", ""norm_hyp"": ""шапятовічы на фронце і ў партызанах""}}"
168,51ff20d9bb77980.mp3,100.0,і ніяк не прыцёрлі.,і ніяк не прыцёрлі.,processed,correct,gemini-2.5-pro,і ніяк не прыцёрлі,і ніяк не прыцёрлі,"{""imported_gemini-2.5-pro"": {""hyp_text"": ""і ніяк не прыцёрлі."", ""score"": 100.0, ""norm_ref"": ""і ніяк не прыцёрлі"", ""norm_hyp"": ""і ніяк не прыцёрлі""}}"
169,d9ddcb8d9b62662.mp3,100.0,А па твайму становішчу трэба быць рэалістам.,А па твайму становішчу трэба быць рэалістам,processed,correct,gemini-2.5-flash,а па твайму становішчу трэба быць рэалістам,а па твайму становішчу трэба быць рэалістам,"{""imported_gemini-2.5-flash"": {""hyp_text"": ""А па твайму становішчу трэба быць рэалістам"", ""score"": 100.0, ""norm_ref"": ""а па твайму становішчу трэба быць рэалістам"", ""norm_hyp"": ""а па твайму становішчу трэба быць рэалістам""}}"
170,9f69f39aea807c4.mp3,100.0,Да чаго? Ідэаліст ты.,Да чаго? Ідэаліст ты!,processed,correct,imported_csv,да чаго ідэаліст ты,да чаго ідэаліст ты,"{""imported_csv"": {""hyp_text"": ""Да чаго? Ідэаліст ты!"", ""score"": 100.0, ""norm_ref"": ""да чаго ідэаліст ты"", ""norm_hyp"": ""да чаго ідэаліст ты""}}"
171,1c92b3c677dd9da.mp3,100.0,Што ў вас было з інвалідам гэтым?,Што ў вас было з інвалідам гэтым?,processed,correct,gemini-2.5-flash-lite,што ў вас было з інвалідам гэтым,што ў вас было з інвалідам гэтым,"{""imported_gemini-2.5-flash-lite"": {""hyp_text"": ""Што ў вас было з інвалідам гэтым?"", ""score"": 100.0, ""norm_ref"": ""што ў вас было з інвалідам гэтым"", ""norm_hyp"": ""што ў вас было з інвалідам гэтым""}}"
172,f12950902c78553.mp3,99.23076923076923,"З Прышчэпам, падказаў Лялькевіч. Нічога асаблівага, чалавек быў не ў настроі, а мы з Бабковым прысталі да яго з падпіскай, ён адмаўляўся."," З прышчэпам,  падказаў Лялькевіч.  Нічога асаблівага, чалавек быў не ў настроі, а мы з бабком прысталі да яго з падпіскай, ён адмаўляўся",processed,correct,imported_csv,з прышчэпам падказаў лялькевіч нічога асаблівага чалавек быў не ў настроі а мы з бабковым прысталі да яго з падпіскай ён адмаўляўся,з прышчэпам падказаў лялькевіч нічога асаблівага чалавек быў не ў настроі а мы з бабком прысталі да яго з падпіскай ён адмаўляўся,"{""imported_csv"": {""hyp_text"": "" З прышчэпам,  падказаў Лялькевіч.  Нічога асаблівага, чалавек быў не ў настроі, а мы з бабком прысталі да яго з падпіскай, ён адмаўляўся"", ""score"": 99.23076923076923, ""norm_ref"": ""з прышчэпам падказаў лялькевіч нічога асаблівага чалавек быў не ў настроі а мы з бабковым прысталі да яго з падпіскай ён адмаўляўся"", ""norm_hyp"": ""з прышчэпам падказаў лялькевіч нічога асаблівага чалавек быў не ў настроі а мы з бабком прысталі да яго з падпіскай ён адмаўляўся""}}"
173,1c258a6403236e1.mp3,100.0,"Бабкоў пагарачыў, ну, пагарачыўся, мацюкнуўся, той яго і ўсё.","Бабкоў пагарачыў. Ну пагарачыўся, мацюкнуўся, той яго і ўсё.",processed,correct,gemini-2.5-flash,бабкоў пагарачыў ну пагарачыўся мацюкнуўся той яго і ўсё,бабкоў пагарачыў ну пагарачыўся мацюкнуўся той яго і ўсё,"{""imported_gemini-2.5-flash"": {""hyp_text"": ""Бабкоў пагарачыў. Ну пагарачыўся, мацюкнуўся, той яго і ўсё."", ""score"": 100.0, ""norm_ref"": ""бабкоў пагарачыў ну пагарачыўся мацюкнуўся той яго і ўсё"", ""norm_hyp"": ""бабкоў пагарачыў ну пагарачыўся мацюкнуўся той яго і ўсё""}}"
174,4d9324c966bd1f9.mp3,100.0,"І ўсё? Ну, тузанулі адзін аднаго, я разняў і ўсё.","І ўсё. Ну тузанулі адзін аднаго, я разняў і ўсё.",processed,correct,gemini-3-flash-preview,і ўсё ну тузанулі адзін аднаго я разняў і ўсё,і ўсё ну тузанулі адзін аднаго я разняў і ўсё,"{""imported_gemini-3-flash-preview"": {""hyp_text"": ""І ўсё. Ну тузанулі адзін аднаго, я разняў і ўсё."", ""score"": 100.0, ""norm_ref"": ""і ўсё ну тузанулі адзін аднаго я разняў і ўсё"", ""norm_hyp"": ""і ўсё ну тузанулі адзін аднаго я разняў і ўсё""}}"
175,a487b955619d485.mp3,88.13559322033898,"А хто з вас балбатун, ты ці Бабкоў?",А хто з вас балбатун? Ты ці,processed,incorrect,gemini-2.5-flash,а хто з вас балбатун ты ці бабкоў,а хто з вас балбатун ты ці,"{""imported_manual"": {""hyp_text"": ""А-а, хто з вас быў батум? Ты ці"", ""score"": 75.40983606557377, ""norm_ref"": ""а хто з вас балбатун ты ці бабкоў"", ""norm_hyp"": ""аа хто з вас быў батум ты ці""}, ""gemini-2.5-flash"": {""hyp_text"": ""А хто з вас балбатун? Ты ці"", ""score"": 88.13559322033898, ""norm_ref"": ""а хто з вас балбатун ты ці бабкоў"", ""norm_hyp"": ""а хто з вас балбатун ты ці""}, ""gemini-2.5-pro"": {""hyp_text"": ""А-а, хто з вас быў батум? Ты ці"", ""score"": 75.40983606557377, ""norm_ref"": ""а хто з вас балбатун ты ці бабкоў"", ""norm_hyp"": ""аа хто з вас быў батум ты ці""}}"
176,c018c0359fd8f73.mp3,100.0,Бабкоў? Пятро паціснуў плячамі.,Бабкоў? Пятро паціснуў плячамі.,processed,correct,manual,пятро паціснуў плячамі,бабкоў пятро паціснуў плячамі,"{""imported_gemini-2.5-pro"": {""hyp_text"": ""Бабкоў? Пятро паціснуў плячамі."", ""score"": 100.0, ""norm_ref"": ""пятро паціснуў плячамі"", ""norm_hyp"": ""бабкоў пятро паціснуў плячамі""}, ""gemini-2.5-flash"": {""hyp_text"": ""Error: 'NoneType' object has no attribute 'strip'"", ""score"": 8.21917808219178, ""norm_ref"": ""пятро паціснуў плячамі"", ""norm_hyp"": ""error nonetype object has no attribute strip""}, ""gemini-2.5-pro"": {""hyp_text"": ""папкоў. Пятро паціснуў плячамі."", ""score"": 93.10344827586206, ""norm_ref"": ""пятро паціснуў плячамі"", ""norm_hyp"": ""папкоў пятро паціснуў плячамі""}}"
177,74f82d03e6c6475.mp3,100.0,Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа.,Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа.,processed,correct,manual,сёння ж выганьце з сельсавета гэтага нямецкага курашчупа капыла,сёння ж выганьце з сельсавета гэтага нямецкага курашчупа,"{""imported_gemini-2.5-pro"": {""hyp_text"": ""Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа."", ""score"": 100.0, ""norm_ref"": ""сёння ж выганьце з сельсавета гэтага нямецкага курашчупа капыла"", ""norm_hyp"": ""сёння ж выганьце з сельсавета гэтага нямецкага курашчупа""}, ""gemini-2.5-flash"": {""hyp_text"": ""Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа."", ""score"": 100.0, ""norm_ref"": ""сёння ж выганьце з сельсавета гэтага нямецкага курашчупа капыла"", ""norm_hyp"": ""сёння ж выганьце з сельсавета гэтага нямецкага курашчупа""}, ""gemini-2.5-pro"": {""hyp_text"": ""Сёння ж выганьце з сельсавета гэтага нямецкага курашчупа."", ""score"": 100.0, ""norm_ref"": ""сёння ж выганьце з сельсавета гэтага нямецкага курашчупа капыла"", ""norm_hyp"": ""сёння ж выганьце з сельсавета гэтага нямецкага курашчупа""}}"
178,ac35c79b51e66d4.mp3,85.1063829787234,Каб духу яго не было.,кабыла. Каб духу яго не было,processed,incorrect,gemini-2.5-flash,каб духу яго не было,кабыла каб духу яго не было,"{""imported_gemini-2.5-pro"": {""hyp_text"": ""каб была.\nКаб духу яго не было."", ""score"": 81.63265306122449, ""norm_ref"": ""каб духу яго не было"", ""norm_hyp"": ""каб была каб духу яго не было""}, ""gemini-2.5-flash"": {""hyp_text"": ""кабыла. Каб духу яго не было"", ""score"": 85.1063829787234, ""norm_ref"": ""каб духу яго не было"", ""norm_hyp"": ""кабыла каб духу яго не было""}, ""gemini-2.5-pro"": {""hyp_text"": ""каб была, каб духу яго не было."", ""score"": 81.63265306122449, ""norm_ref"": ""каб духу яго не было"", ""norm_hyp"": ""каб была каб духу яго не было""}}"
179,c6d0d18ad704ee2.mp3,100.0,Ясна? Пятра здзівіў такі нечаканы пераход.,Ясна! Пятра здзівіў такі нечаканы пераход.,processed,correct,imported_csv,ясна пятра здзівіў такі нечаканы пераход,ясна пятра здзівіў такі нечаканы пераход,"{""imported_csv"": {""hyp_text"": ""Ясна! Пятра здзівіў такі нечаканы пераход."", ""score"": 100.0, ""norm_ref"": ""ясна пятра здзівіў такі нечаканы пераход"", ""norm_hyp"": ""ясна пятра здзівіў такі нечаканы пераход""}}"
180,bce824f35462446.mp3,95.23809523809523,"Анісімаў заўважыў яго здзіўленне, сказаў: Уладзімір Іванавіч растлумачыць, што да чаго, і глянуў на гадзіннік.","Нічым не заўважыў яго здзіўленне, сказаў: Уладзімір Іванавіч растлумачыць, што да чаго, і глянуў на гадзіннік.",processed,correct,manual,анісімаў заўважыў яго здзіўленне сказаў уладзімір іванавіч растлумачыць што да чаго і глянуў на гадзіннік,нічым не заўважыў яго здзіўленне сказаў уладзімір іванавіч растлумачыць што да чаго і глянуў на гадзіннік,"{""imported_manual"": {""hyp_text"": ""Нічым не заўважыў яго здзіўленне, сказаў: Уладзімір Іванавіч растлумачыць, што да чаго, і глянуў на гадзіннік."", ""score"": 95.23809523809523, ""norm_ref"": ""анісімаў заўважыў яго здзіўленне сказаў уладзімір іванавіч растлумачыць што да чаго і глянуў на гадзіннік"", ""norm_hyp"": ""нічым не заўважыў яго здзіўленне сказаў уладзімір іванавіч растлумачыць што да чаго і глянуў на гадзіннік""}}"
181,efc7e202d8cc909.mp3,98.9010989010989,"За тры дні, каб Асветнік усё пасеяў, усё насенне.","За тры дні кабасветнік усё пасеяў, усё насенне.",processed,correct,gemini-2.5-pro,за тры дні каб асветнік усё пасеяў усё насенне,за тры дні кабасветнік усё пасеяў усё насенне,"{""imported_gemini-2.5-pro"": {""hyp_text"": ""За тры дні кабасветнік усё пасеяў, усё насенне."", ""score"": 98.9010989010989, ""norm_ref"": ""за тры дні каб асветнік усё пасеяў усё насенне"", ""norm_hyp"": ""за тры дні кабасветнік усё пасеяў усё насенне""}}"
182,448a93f19df129d.mp3,100.0,У пятніцу сам праверу.,У пятніцу сам праверу.,processed,correct,imported_csv,у пятніцу сам праверу,у пятніцу сам праверу,"{""imported_csv"": {""hyp_text"": ""У пятніцу сам праверу."", ""score"": 100.0, ""norm_ref"": ""у пятніцу сам праверу"", ""norm_hyp"": ""у пятніцу сам праверу""}}"
183,bb2feaef7a5090e.mp3,100.0,"Мабілізуйце людзей на праполку, правядзіце сходы.","Мабілізуйце людзей на праполку, правядзіце сходы.",processed,correct,imported_csv,мабілізуйце людзей на праполку правядзіце сходы,мабілізуйце людзей на праполку правядзіце сходы,"{""imported_csv"": {""hyp_text"": ""Мабілізуйце людзей на праполку, правядзіце сходы."", ""score"": 100.0, ""norm_ref"": ""мабілізуйце людзей на праполку правядзіце сходы"", ""norm_hyp"": ""мабілізуйце людзей на праполку правядзіце сходы""}}"
